id,text,owner_id,dataset_id,label_1,label_2,label_3,label_4,pelabel_1,pelabel_2,pelabel_3,pelabel_4
87,@Kemdikbud_RI @dispendiksby1 dan jangan sampai sistem zonasi ini memutuskan impian seorang anak untuk masuk ke sekolah impiannya hanya karena jarak rumah tak memenuhi  ini sama saja dg pemaksaan pendidikan bukan pemerataan pendidikan. Tolong dipertimbangkan lagi pak menteri,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
88,@Kemdikbud_RI @dispendiksby1 ketika kualitas sekolah sama bagusnya dan paradigma masyarakat tentang sekolah favorit sama sekolah biasa hilang  barulah sistem zonasi ini bisa diterapkan. Kalau diterapkan sekarang waktunya belom tepat dan malah ambruadul jadinya.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
89,Anak jaman now  ga ketrima di sekolah deket rumah malah bapaknya di suruh kerja lbh keras biar bisa beli rumah daerah kota dan deket dgn sekolah favorit.. #ZONASI,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
90,@Kemdikbud_RI @dispendiksby1 Kalau mau menerapkan sistem zonasi dengan tujuan pemerataan pendidikan  langkah pertama yg harus dilakukan oleh pemerintah adalah melakukan pemerataan disekolah2 nya dulu  baik fasilitas  tenaga pengajar  dll. Jadi setiap sekolah kualitas nya sama --,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
91,Pak @jokowi tolong tahun ini PPDB SMA dan SMP diperbaiki dan diulang pak   Metode Zonasi benar2 mematikan minat anak2 utk belajar. Menurunkan daya saing anak2 krn nilai UN kalah dgn jarak tempat tinggal ke sekolah,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
92,Menurut saya zonasi gpp. Asalkan dari jarak sekian kilo tadi jg disaring nilainya. Sbg contoh sodara saya dg nilai 34  jarak ke SMA11 900m  tidak diterima krn kursi 170 itu sdh terisi anak yg berjarak paling jauh 517m dr sekolah tsb. Seharusnya ini mjd wacana pemprov lagi.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
93,ini zonasi zonasi sekolah doang apa kuliah juga sih?,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
94,Temen-temen SMA aing dulu... datang dari seluruh penjuru Kab. Malang (mulai dari Sumbermanjing Wetan sampai Tumpang hingga Tajinan) buat sekolah di SMA negeri yes.. kalo zonasi kek gini  bakalan sekolah dimane ye? Penasaran.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
95,Dulu sampe rela meninggalkan desaku yang kucinta buat sekolah di tempat nggenah.  Di zaman zonasi saat ini.. pupus sudah harapan anak2 yg ingin masuk sekolah unggulan  cuma karena jaraknya jauh. Hylyh.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
96,Sistem zonasi mengajarkan pada siswa  bahwa untuk sekolah di SMA Negeri tidak perlu belajar dan nilai tinggi. Kacau juga ya.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
97,Saya sih setuju banget sistem zonasi. Karena menurut saya tidak sepatutnya sekolah itu menyeleksi murid2-nya apalagi sekolah negeri yg dibiayai negara. Tugas sekolah justru mengubah murid yg gak bisa menjadi bisa.... https://www.facebook.com/cafebisnis/posts/10217367857645226 â€¦,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
98,Sistem zonasi tersebut apabila di dalam zona ada dua sekolah yang tidak serumpun  saya kira lebih bijak untuk dibuka peluang yang sama   semisal: zona tersebut ada SMA dan SMK  biarkan anak memilih dengan pilihan pertama dan keduanya secara bebas jangan. Suwun ndoro,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
99,terlepas dari rasa beruntung saya krn tidak mengalami zonasi sekolah  saya beraqidah bahwa saya patuh atas apapun keputusan pemerintah krn saya percaya beliau2 sudah mempertimbangkan dampak baik-buruknya bagi kita semua. ayo berpikir positif ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
100,Dulu waktu adik kandung ku gak masuk SMA favorit karena zonasi masih menggunakan nilai bukan jarak. Rasanya tak sesedih sekarang. Masih legowo karena aku pikir memang dia pantas di sekolah sekarang karena kapasitas kemampuannya segitu. Namun  sekarang banyak wali murid nangis,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
101,Sayangnya ga dibarengi dgn pemerataan mutu guru/pendidik..  Mungkin juga biar ga ada sekolah favorit sklh biasa tapi kasian jg yg pinter tp gra2 zonasi jd msk ke sklh yg biasa aja dampaknya bisa ke males sklh buat siswa dan penurunan pengajaran buat guru(apalagi yg dr sklh fav),thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
102,Kemelut Zonasi Sekolah  Wali Murid Diminta Pede http://harianbhirawa.com/kemelut-zonasi-sekolah-wali-murid-diminta-pede/ â€¦,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
103,Tidak tahu-menahu tentang zonasi  tradisi keluarga saya sekolah di MAN kalo ga gitu mondok  gatau kenapa dulu saya dibolehin ke SMA,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
104,Curhat pak   zonasi sekolah penerimaan murid baru bikin galau masyarakat khususnya di Surabaya  mohon menteri pendidikan mengevaluasi. ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
105,Curhat gus..zonasi sekolah lagi rame..mohon dibantu tlg sampaikan ke menteri pendidikan utk mengevaluasi. Masyarakat bawah lagi galau. Tks ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
106,Zonasi tidak membatasi anak-anak untuk menuntut ilmu. Yang dibatasi adalah jarak calon siswa agar tidak terlalu jauh ke sekolah. Dan Zonasi serta jarak tidak pernah membatasi siswa berprestasi baik akademik atau talenta..,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
107,Terus kemaren ketemu lg di pasar. â€œJare anakku  enek koncone yo ga pinter  nilai usbn e lho elek tp iso keterima sma x  saaken sing arek e pinter  rangking  ga iso mlebu sma x gr2 zonasi.â€�  Waaaaaaah. Untunglah zaman dlu sekolah ga ada zonasi :(,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
108,aku gadapet sekolah kalo pake zonasi,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
109,PPDB SYSTEM ZONASI  INI SYSTEM MENGAJARKAN BAHWA MURID GAK PERLU BELAJAR   KARENA NILAI UN TDK ADA PENGARUH UTK MENDAFTARKAN KE SEKOLAH YG MENJADI IMPIAN MURID  JADI APA PERLUNYA BELAJAR DAN MENDAPAT NILAI BAIK  KALO KEMUDIAN JARAK ADLH DASAR DR PENERIMAAN,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
110,Zonasi alasannya biar ga macet  biar ga telat ke sekolah. Loh telat itu masalah disiplin kok. Mau jauh mau deket kalo ga bisa disiplin waktu ya sama aja. Siswa yang punya semangat tinggi buat belajar mah mau sejauh apapun juga dihajar.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
111,Indonesia sekolah negerinya udah pake sistem zonasi kayak china. Sekalian aja istirahat siangnya dipanjangin 3 jam biar anak-anak bisa pulang ke rumah boci dulu baru lanjut sekolah lagi sampe malem.  Serius  sekolah di mainland ada jam bocinya.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
112,#ZONASI nubbbb   ini yg salah manusianya apa sistemnya terlalu canggih    danem tinggi tp kagak bisa masuk negeri   cmn karna jarak yg mengGATOT. denem rendah jarak ke sekolah 5 langkah masuk payah    sblm terlambat Kemendikbud tlg ambil langkah secepatnya  ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
113,Anak jaman rayon: belajar  nilai tinggi biar dapet sekolah impian  Anak jaman zonasi: punya rumah deket sekolah impian biar awto LOLos,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
114,kan sebenernya tujuan dr zonasi ini penghapusan anggapan sekolah favorit kan  biar gaada kesenjangan antar sekolah. biar kualitas sekolah merata. jadi inget sekolahÂ² di finlandia wkwk.  tapi juga ada efek lainnya  yang pengen masuk sekolah negeri tp jarak rumah jauh  jadi gabisa.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
115,kesimpulan yg aku dapat dari adanya sistem zonasi ini  untuk menyasar SMA Negeri: 1. cari rumah kisaran 500-1000m dari sekolah 2. jika terlanjur rumahnya jauh (>1500m)  anaknya harus dapat nilai UN yg bagus banget (>350),thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
116,Kalau itu belum terpenuhi semua ya sistem zonasi ini tidak akan pernah berjalan optimal. Ortu menginginkan anaknya masuk sekolah negeri tapi sekolah negeri yang tersedia kualitasnya tidak merata  sekolah swasta tentu biayanya mahal.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
117,Dan lagi  sudahkah sekolah - sekolah yang ada memiliki fasilitas serta kualitas guru dan infrastruktur yang setara satu sama lain? Katanya sistem zonasi ini menghapus sekolah favorit kan? harusnya juga disertai dengan pemerataan kualitas dan fasilitas sekolah dong.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
118,Nah kaitannya apa sama zonasi? saya nggak tahu riset yang bagaimana yang dilakukan oleh pihak kemendikbud sebelum membuat peraturan ini. Sudahkah melakukan riset demografis dan geografis? Bagaimana dengan mereka yang harus menempuh perjalanan antar pulau untuk sekolah?,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
119,Rame soal zonasi jadi inget waktu jadi relawan di @KelasInspirasi Jember tahun 2015 kalo nggak salah. Kebagian SDN Badean II. Sebuah sekolah yang berdasarkan klaim Kepala Sekolah adalah sekolah paling utara dan tinggi di Jember. ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
120,Untung waktu pak Habibie sekolah di jerman gak ada jalur #ZONASI  kalau enggak kita gak bakal punyak arsitek pesawat...... #ppdb2019,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
121,Berkat adanya sistem #ZONASI   saya jadi makin sadar  pentingnya punya banyak uang buat masukin anak ke sekolah swasta favorit. Biar gak pusing2 sama sistem zonasi..  Atau  cara lainnya  beli rumah di deket sekolah favorit..  Jadi cara mana yg terbaik?,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
122,sistem zonasi sekolah ini bener bener ribet. sampe tadi guru sekolah dasar negri deket sini pada nge wa orang tua murid  kalau gapapa masukin anaknya ke sekolahnya  karena kebanyakan orang tua udah pada males ribet jadi dimasukin swasta  efeknya negri banyak yang kosong @___@,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
123,PPDB SMA berdasarkan zonasi (kuota pagu 50%) ini rasanya membuat ingin pindah rumah ke dekatÂ² area sekolah aja deh.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
124,kalo pake sistem zonasi mah abis gini lbb2 bakalan gak guna dan gak payu lagi:) lebi penting mah ditabung aja buat beli tanah/rmh deket sekolah impian:)) biar bisa sekolah di sekolah impian kita tsb:) @dispendiksby1,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
125,Banyak bgt yang ga keterima masuk smp/sma gara2 sistem zonasi  kalau cara ini masih digunain buat beberapa taun kedepan gw takut nanti banyak yang bikin rumah dideket sekolah dan kasian yg susah susah belajar buat masuk sekolah yang diinginkan tapi malah kecewa sama sistem zonasi,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
126,Saatnya nyari lahan di dekat sekolah favorit bikin rumah  trus dikontrakkan menjelang penerimaan siswa baru  #ZONASI #JONGASI,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
127,Wong2 podo ribut zonasi sekolah. Aku sek ayem ae karo zonasi pertemanan,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
128,Tahun ini banyak anak yang diajarin buat legowo karna sistem zonasi penerimaan sekolah. Yang sabar ya adek2 ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
129,Kayaknya sistem zonasi sekolah mulai rame dibicarakan dimana-mana yakk wkwkw,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
130,Sistem zonasi membuat sekolah kehilangan gelar SMA Favorit nggak sih mas? Jadi kasian kalau ada anak yg berpotensi tapi lebih deket ke SMA yg â€œbiasa-biasa sajaâ€�.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
131,Onok sistem zonasi opo enggak aku sekolah yo pancet ae nang Sixteen  *bagi yg tau tau aja hehe,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
132,Ya terpaksa hutang  Om..daripada ga sekolah. Sedih #ZONASI #PPDB2019 #PPDB2019gagal,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
133,"Siswa dengan prestasi akademik bagus. Rajin sekolah. Tapi tidak diakomodasi ke sekolah dengan sistem dan pendidik yang baik sebab masalah zonasi rumah jauh dari sekolah yang berkualitas baik dan dipilihkan sekolah jalur mitra warga disekolah yang ""kurang"".",thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
134,"Permis mbak Tapi bukan krena sperti yg mbak asumsikan juga.  Kalaupun danemnya mereka itu diatas standard. & Kita lihat adek"" kita yg semangat belajar utk bisa banggakan orangtuanya dg berhasil masuk sekolah Negeri. Ya wajar bila dibuat bahan perbincangan sistim ""Zonasi"" ini hehe",thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
135,sebenernya gaada zonasi pun udah setara. mau sekolah pinggiran  mau sekolah tengahan  ujung2nya siswanya juga ikut bimbel.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
136,Kalo sistem penerimaan siswa baru tahun depan masih seperti ini. Masih sistem zonasi  saranku sih lebih baik - buibu pakbapak segera pindah KK yang jaraknya 5 langkah dari sekolah negeri atau titipin ke KK orang yang rumahnya deket sekolah itu.  Saranku sih,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
137,Ketika melihat fenomena pendaftaran siswa baru sekolah yang katanya dengan sistem baru zonasi  saya memandangnya sebagai hal unik.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
138,Terlepas dari itu  sistem zonasi ini seharusnya sudah benar-benar dinyatakan siap dalam artian setiap zona sudah tersedia sekolah. Kalau masih ada yang belum tertampung mungkin yang salah bukan sistem zonasi nya tapi persiapan fasilitas.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
139,pada akhir nya sekolah berkwalitas tp muridnya blm tentu yg masuk zonasi bisa2 zonk  wali murid sngat dirugikan sdh kluar biaya byk utk bimbel  les dll pd akhir nya kalah sama jarak,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
140,Ada yg lebih seru dr ngawal sidang MK  yaitu ngawal PPDB online anak masuk sekolah.. zonasi o zonasi..,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
141,Masuk SMA Negeri pake zonasi  nem tinggi gak pengaruh kalau jarak rumah dari sekolah jauh  lah terus ngapain pake di adain UNAS ? â€� Terus selama ini susahÂ² belajar biar dapet nilai tinggi saat ujian buat apa ? Mending susahÂ² pindah rumah aja.. @InfoMendiknas,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
142,Positif aja nanggepin pro kontra sistem zonasi pendaftaran sekolah.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
143,Ada guru SMAku yg kebetulan dimutasi ke sekolah yg suasana nya jauh beda sama sekolahku dulu  katanya bukan hanya murid  bahkan gurunya juga gaada niat kompetitif sama sekali. Lah kalo tetep begini sama aja dong zonasi malah ngerusak anak yg berpotensi(mskipun trgntg anaknya sih),thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
144,Pro-ku  ya zonasi ini maksudnya baik sih  biar pendidikan juga merata  menaikkan kualitas sekolah2 juga. Tapi juga (lah kontra lagi) kualitas sekolah ya tetep gabisa naik kalo guru2nya tetep begitu.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
145,Lagi pada protes masuk sekolah kena zonasi bla bla bla. Trs bilang kalo lagi masa percobaan masak masa depan dibuat percobaan  hello kita semua pernah dibuat uji coba dude  bangun kamu wkwk  dulu sekolahan SMA juga uji coba unas cbt noh  trs hasil unas gak ptg buat snmptn  pret,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
146,Saran min..jangan hanya menhub aja yg di kritisi  tp kritisi juga masalah zonasi sekolah yg bikin galau masyarakat setelah terbitnya peraturan mendikbud no 51 ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
147,Mungkin mau meluruskan dikit se. Aku ngerti sistem ini udah dari tahun kemarin soale mamaku kepala sekolah. Jadi sistem zonasi sebenere bukan membatasi orang-orang buat masuk sekolah favorit. Tapi dilain sisi  pemerintah ingin membuat kualitas pendidikan sekolah itu sama rata.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
148,@Kemdikbud_RI mohon di evaluasi masalah zonasi sekolah yg bikin galau para wali murid.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
149,kalau total (atau hampir total) pake sistem zonasi jelas tdk adil... lha bgmn dengan calon siswa yg rmhnya jauh deari SMP-SMA negeri? harus masuk sekolah swasta ???,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
150,Zonasi sekolah memang harus di evaluasi..keponakanku salah satu korbannya. Cc @jokowi @DPR_RI @KhofifahIP @e100ss @tempodotco,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
151,"Kalo menurutku sih sistem zonasi kesalahannya adalah tidak meningkatkan fasilitas dulu jadi masih ada kata2 ""Sekolah Favorit"" dalam benak masyarakat. Nah yg ingin di hapus pemerintah adalah kata kata itu. Itu sih pandanganku hehe",thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
152,Pagi mohon maaf lahir dan batin mas iman  angkat isu zonasi sekolah dong yg akhir akhir ini banyak di keluhkan masyrakat ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
153,Mohon kepada bapak presiden @jokowi utk meninjau kembali sistem zonasi sekolah yang banyak dikeluhkan masyarakat. Cc @DPR_RI,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
154,Metoda zonasi ini super konyol.  Lambat atau cepat   dengan diberlakukannya sistem zonasi  kualitas sekolah akan menurun. Itu sudah pasti...,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
155,Yang terjadi pada sistem zonasi PPDB SMA   hanya gara-gara rumahnya dekat dengan sekolah negeri favorit   dengan nilai UN super jelek   bisa diterima. Sedang calon murid yang nilai UN-nya super tinggi   karena rumahnya jauh dari sekolah  tidak bisa diterima.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
156,mungkin dengan ditaruhnya anak yg biasa aja disekolah yg tergolong fav bisa mengubah mindset hidupnya. zonasi juga menghilangkan yg namanya 'sekolah buangan' semua itu tergantung mindset. zonasi itu bagus dan emang menuai pro kontra.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
157,zonasi itu bagus biar gaada sekolah yg dicap sekolah buangan. tapi emang semua menuai pro kontra.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
158,Ya elah masalah sekolah zonasi d kait2in juga sama politik...duhhh kakean piknik koyokane,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
159,"Mau meratain fasilitas sama sarana di semua sekolah tapi takut malah jadi sia2 :"")   sebelum zonasi sekolah fav banyak fasilitas nya gak tau karena bantuan dari pemerintah dari nilai un yang bagus atau pihak lain di luar sekolah dan pemerintah :)",thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
160,Zonasi sekolah bermasalah  ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
161,Kinerja menteri pendidikan harus di evaluasi  tak selamanya zonasi sekolah cc @jokowi @DPR_RI @e100ss @RadioElshinta,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
162,: Sekolah mana dek? : SMA .... *favorit*  : OH RUMAHNYA DEKET YA   PANTESAN  #zonasi,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
163,"kalo emg pgn nya pemerataan pendidikan   tolong banget FASILITAS dan KUALITAS guru  maupun sekolah di sama ratakan juga. Saya jg uda ikhlas ga bisa dapet skolah yg sg pengenin. Jadi tolong bangettt kekecewaan saya dan tmn"" yg laen digantikan dengan itu tadi ya bapak ibu #zonasi",thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
164,Heran aja liat temen-temen pada ribut ketika sekolah tempat mereka mengemban ilmu dahulu  bakal di isi orang-orang yang kiranya 'belum pintar' grgr sistem zonasi.  Namanya juga lembaga pendidikan  untuk mendidik kan? Untuk apa fungsi sekolah kalo cuman buat yg pintar?,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
165,Nanti kalau anak masnya sudah mau masuk SMP atau SMA baru akan paham.  Ini tak ada urusan dgn sekolah favorit  justru saya mendukung adanya zonasi. Tapi sistem seleksinya harus berkeadilan  dan itu harus bersumber pada anak  yg tepat saat ini adalah hasil belajar UN. ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
166,Mungkin kalo sistem zonasi sudah diberkalukan sejak dulu kala mungkin ku gabakal bisa sekolah di spega:)),thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
167,Sistem zonasi pendaftaran sekolah ini menurut gue bagus bisa ngurangin kesenjangan terus gada masuk lewat jalur belakang yang bener2 mahal. Semoga aja sistem zonasi ini diimbangi dengan fasilitas di setiap sekolahan,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
168,Apakah sistem zonasi ini awalnya memikirkan meminimalisir kepadatan kendaraan dijalan raya?  Yg menurutku gak jauh2 buat berkendara dari rumah ke sekolah  tapi gimana nasib para bapak2 antar jemput?,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
169,Dan paling harga tanah/rumah disekitar sekolah2 favorit bakal naik  mengingat kena sistem zonasi jadi memikirkan sekolah yg terbaik bagi anaknya,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
170,yang lain pada bahas zonasi ku nga tau apa apa soalnya hidup sekolah swasta,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
171,Namun  yg harus di perhatikan oleh pemerintah adalah meratakan kualitas tiap2 sekolah  sehingga orang tua murid tidak resah dg sistem zonasi seperti ini,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
172,Yang sekolah sibuk zonasi yang kuliah sibuk.. SP :) ,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
173,Sistem zonasi memang merugikan bagis siswa berprestasi yg kalah dg jarak rumah ke sekolah tp kembali lagi salah 1 tujuan sekolah adalah membuat yg kurang pintar menjadi lebih pintar  membuat yg kurang tahu menjadi lebih tahu,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
174,Kayaknya aku gabakalan bisa sekolah di sman gresik kalo udah kena zonasi.. huhuuuu,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
175,Sedih liat adekku jadi korban dari kebijakan zonasi sekolah .  Dia mau daftar di sma negri di sidoarjo dan gak lolos perkara jarak rumah-sma 10km. Kalah sama anak anak yang jaraknya 400m 500m. Gini banget ya sekolah jaman sekarang? Dulu yang nilai testnya terbaik urutannnya,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
176,Monggo pak @muhadjir_ef. Ajari kami  dr sudut pandang apa bahwa zonasi berbasis seleksi JARAK rumah ini dekatkan anak ke sekolah  dan disebut pemerataan kualitas pendidikan.  Jgn lagi pernah menuntut anak u/ berprestasi belajar.  Cc: @Itjen_Kemdikbud @ganjarpranowo @KhofifahIP,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
177,Gila. Dariawal emg gak setuju ada sistem zonasi. Gak ada sekolah favorit  gak ada persaingan dan niat buat belajar sungguh2. Ngapain belajar kan rumahku deket sklh fav  halah  bobrok. Dulu aku dari SD desa pengen masuk SMP RSBI aja perjuangan mati-matian.,thWPvizIgKP706FVwOZtkUkJd1D3,NEpZ0lVFTuwS54bty6B2,,,,,,,,
