id,text,owner_id,dataset_id,label_1,label_2,label_3,label_4,pelabel_1,pelabel_2,pelabel_3,pelabel_4
2269,Perhitungan zonasi PPDB SMP KOTA DEPOK 2019 bagaimana ya? Dari kelurahan atau titik jarak rumah ke sekolah? Cc @pemkotdepok,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2270,3.Dinas Pendidikan wajib berkoordinasi dg Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dlm melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2271,Biaya sekolah mahal dan sekolah gratis dicabut gak ada yang protes. Giliran @Kemdikbud_RI buat sistem zonasi demi pemerataan pendidikan protes.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2272,Sistem zonasi? Lantas pemerataan Sekolah gimana? Duh kasian . Bukan nilai lagi namun jarak sekolah.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2273,sekolah umum sekarang dibatasi zonasi? jangan ragu saatnya ke pesantren..,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2274,Mungkin ditujukan utk pemerataan biar tdk lg ada sekolah unggulan. Dan jangka panjangnya smw sekolah bisa jadi unggulan (kualitas & fasilitas yg baik) yg sama rata. IMO mungkin Mendikbud ingin memiru Jepang. Krn sistem pendidikan Jepang jg zonasi spt itu,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2275,Sistem zonasi   sejatinya ditujukan spy sekolah siswa dekat dari rumahnya   tidak ada lagi sekolah favourit yg jadi rebutan  tapi semua sekolah mendapat input siswa yg sama ragamnya....  Nah mestinya  fasilitas... https://www.facebook.com/1719140624/posts/10206275247716301/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2276,yang daftar sekolah pake sistem zonasi itu nanti reuninya sama tetangga ya?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2277,Bisa tanding dgn anak dari sekolah favorit di kota tanpa dibedakan. Dan ketika menang  bangganya berlipat-lipat. Zonasi 'hanya' soal lokasi. Karena jika berprestasi  sekolah di mana pun bkn masalah yg perlu terlalu dikhawatirkan. Bangganya tetap sama  bahkan jadi lebih istimewa.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2278,Setelah semakin mengerti  ternyata zonasi gak selamanya buruk atau gak adil. Persaingan prestasi di tiap-tiap sekolah jadi merata. SMP di kecamatan pelan-pelan jadi punya nama; akademik atau non akademik. Yg pinter ttp dapet penghargaan.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2279,Zaman saya SMP juga sudah zonasi. NEM tinggi terasa bukan prestasi. Walau nilainya memenuhi  anak-anak yg tinggal di kecamatan gakbisa daftar ke sekolah favorit di kota. Sebel sih. Rasanya kyk dibedakan. Anak kampung gakboleh ke kota.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2280,Smg dg sistem zonasi guru2 jd lbh semangat ngajar agar semua sekolah jd favorit...semangat jg buat tentor2 mg jd ladang rezeki jg..hehe...peraturan sdh dibuat+diimplementasikan  tinggal ngikut+memanfaatkan peluang y kan?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2281,Kalau siswa mau diratakan dengan sistem zonasi  knapa masih ada BAN-SM  kenapa sekolah masih harus ada yang namanya akreditasi  kenapa harus ada sekolah dgn akreditasi A  B  dan C  bukankah dengan menerapkan sistem zonasi anda menganggap sekolah dimanapun sama sja @muhadjir_ef,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2282,Akibat dulu sekolah nya ngga kena zonasi nih...,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2283,Cukup sekolah aja yang pake sistem zonasi. Jodoh jangan.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2284,*Sekolah Zonasi*  Oleh: Prof. Daniel Mohammad Rosyid  Hampir semua wilayah otonom di Indonesia pada hari2 ini diramaikan oleh persoalan penerimaan siswa baru dengan sistem zonasi. Kebijakan ini mengarahkan setiap... https://www.facebook.com/1671515566/posts/10212673912277329/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2285,Sepertinya masuk Sekolah Favorit tak berdasarkan Nilai UN  tapi pakai Google Map #zonasi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2286,Jiwa miskinku bergejolak at least ku tau apa yg mereka dapatkan di sekolah2 mahal..  sayangnya kl zonasi masih di tetapkan sistem pendidikan anak2 yg sudah disiapkan sejak kecil untuk masuk sekolah bagus diluar daerahnya jadi kacau..,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2287,Sistem zonasi ini sangat amat menolong. Menolong para orang tua untuk membeli rumah dekat sekolah-sekolah favorit di kota besar.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2288,zonasi X prestasi prestasi terhalang zonasi #zonasisekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2289,"""Boro-boro kok mikir #ZONASI mas  sekolah kami dapat siswa baru aja udah Alhamdulillah""   Ketika yang lain mencari yang jauh  tapi ngelupain yang ada didekatnya.",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2290,Sklh fav berarti fasilitas  guru nya  persaingannya  lingkungannya sudah jelas. Kan kasian tuh misal anak yg ga seberapa pinter masuk ke sekolah fav  bs jadi stress krn ga kuat dg tuntutan sekolah itu.  Mungkin seharusnya kualitas tiap sekolah disamakan dulu  biar zonasi lbh pas,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2291,Saya sangat setuju dengan Sistem Zonasi.  Tinggal tugas pemerintahan untuk melengkapi sarana & prasarana penunjang di semua sekolah.  Untuk menciptakan keadilan alias Pemerataan.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2292,Sedih liat anak2 untuk masuk sekolah. PPDB sistem zonasi. Buat apa pintar klau ga bisa masuk sekolah negeri. Ga semua sekolah favorit ada di pelosok desa2 pak! #akibatzonasi #copotmeteripendidikan #saya01 #mirisduniapendidikanindonesia,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2293,Tahun2 ini 0 siswa Tuban mampu tembus ke ITB. Rasanya seperti akan jd legenda hidup generasi terakhir yg bisa tembus sebagai putra daerah Tuban. Ditambah dengan keputusan zonasi sekolah  anak kecamatan merakurak gbs sekolah di SMAN 1 Tuban. Semakin merasa jadi legenda hidup lagi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2294,Wkwkwk sabar sabar  kan taonnya kagak ada soalnya. Atau ndak ini ntr gara gara zonasi jadi terjadi perubahan peta kekuatan sekolah. Manarik untuk diselidiki,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2295,Makanya sistemnya diubah  itu gunanya K13 gaada ranking-rankingan  trus ppdb zonasi ini. Menekan kompetisi yg tidak sehat  diskriminasi yg berlebihan  menghilangkan stigma sekolah favorit. Tujuannya ya pendidikan yg merata  pendidikan yg setara  pendidikan yg berkualitas.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2296,Rumah gw deket sekolah tinggal jalan dah nyampe tapi pas itu belum ada sistem zonasi sih,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2297,Kata siapa bodoh gaada gunanya?  Kalo gaada orang bodoh  trus ngapain ada sekolah? Sekolah ki tujuane minterke manungsa sing dicap bodoh.   Sistem zonasi tujuannya menyetarakan siswa biar gaada diskriminasi antara si bodoh dgn si pintar. Menghilangkan stigma sekolah favorit.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2298,"Pepatah : ""Carilah Ilmu hingga negeri China"" Realita : Sekolah dibatasi zonasi",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2299,Pengkajian kmentrian itu cndrung abu2. Perubahan sistem yg bakal tjd  kalau tdk dicermati jauh2 hari oleh masy yg t'dampak  akan mengancam stabilitas sosial. Sistem sekolah favorit   atau zonasi pny kebaikan msg2. So  transparansi dan awareness semua pihak perlu diperbaiki.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2300,Sekolah sekarang sistem zonasi. Nikah juga dong  biar ga jauh2 itu mudiknya  biar ga macet tiap lebaran.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2301,Good bpk @jokowi   terima kasih. Kami hanya menyuarakan ketidakadilan !!! Otak kalah dgn jarak rumah untuk masuk sekolah negeri. Awal akan perubahan zonasi ppdb pada kami masyarakat surabaya !!! #BenahiSistemPendidikan,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2302,Jgn buat buaya bangun @mendiknas  @jokowi . Zonasi gak cocok bagi kami di surabaya. Otak kalah dengan jarak rumah untuk masuk sekolah negeri !!! Kami demo bukan suruhan (uang) atau nasbung !!! Mohon maaf bpk. Presiden  sentil menteri anda kalo perlu pecat !!!,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2303,Ngomongin zonasi  menurutku zonasi itu bukan malah jadi pemerataan di tiap sekolah  tapi mengubah sekolah yang dulunya output siswanya jos jos mah sesok dadi plonga plongo alias goblog goblog suw,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2304,Cukup sekolah saja yang Zonasi. Jodoh jangan.!,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2305,Zonasi ...  Ada yang pro dan kontra.. Pendidikan Indonesia masalahnya komplit dan kompleks..  Disatu sisi hak setiap murid untuk memilih sekolah favorit  disisi lain  sekolah harus berbenah supaya semua sekolah... https://www.facebook.com/1404721942/posts/10219951826531744/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2306,Sistem zonasi.. bijak kah? Atau tidak? Sekolah makin ribet..  #ZONASI #sistemzonasi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2307,Sekolah aja kena zonasi  Apakah hati ini juga akan kena zonasi ? Dari hati mu Yang sudah Cukup jauh ?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2308,Untung sing di zonasi cuma sekolah  lha nek rabi lha yo bar #MaiyahGresik,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2309,Gara2 sistem zonasi ga akan ada lagi tetangga yg pamer anaknya diterima di sekolah favorite.  Yaah  berkurang deh bahan nyinyir mak emak di tukang sayur ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2310,Program Zonasi sekolah malah bikin tambah ribet yaa  guru2 juga pada banyak yg ga setuju ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2311,"Saya setuju sistem zonasi untuk PPDB SMP dan SMA Negeri  karena sistem ini mampu memberangus sistwm kasta yg diskriminatif di lembaga pendidikan kita. Istilah Paulo Freire  sekolah menjd ""situasi penindasan"" &akhirnya menjelma menjadi pranata yg  memperdalam jurang kelas sosial. ",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2312,Zonasi sekolah di keluarga saya itu gampang  yg penting yayasan katolik ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2313,Jadi yang dibahas apa kalau diskusinya soal negara ini? Ya macam kenapa generasiku belajar udah macam didoktrin. Atau sistem zonasi sekolah  atau sejarah versi ayah dan versi terupdate saat ini.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2314,Latar belakang pake zonasi tuh apasi? Kalo pake sistem zonasi tuh jd bolehnya cuman yg sekolah deket deket doang ga sih?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2315,Mohon maaf sekarang sekolah pake sistem zonasi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2316,Zonasi sekarang diutamakan siswa yang rumahnya dekat sekolah dengan syarat kk setempat,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2317,Untung zonasi cuma sekolah kalo tanah mana bisa beli yang jauh jauh,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2318,Pemerintah mencoba mindahin ibu kota dengan salah satu alasannya untuk meratakan pembangunan di Indonesia.   Disisi lain  mereka juga membentuk sistem zonasi yang membuat masyarakat kembali mempertimbangkan tinggal di tengah kota dimana mayoritas sekolah berkualitas berada.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2319,"sistem zonasi membuat teman sekolah dan teman rumah alias tatangga tidak jauh berbeda. gabisa modus ""emang rumah kamu daerah mana?""  gampang ketawan selingkuh kalo sama yg 1 sekolah  tp deket kalo ngapel  hahahahaha:(",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2320,Aku pisan mbak :( lek kenek zonasi paling aku biyen ndek sma arjuna seng embo saiki sek onok ta gak sekolah e :(,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2321,Mengikuti isu hangat tentang zonasi PPDB 2019  satu pertanyaan tiba tiba muncul. Apakah masih ada perangkingan sekolah kalo bsk pas Simulasi UN?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2322,Baru sadar dari dulu mah saya udh kena sistem zonasi. Ya iya  sekompleks masuk 1 sekolah  ndak usah mikir  selesai ujian SMP tinggal aja liburan  tinggal tunggu kabar kapan mulai ospek SMA. Trus ai jd kangen vidatra heu,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2323,Zonasi bikin label sekolah Favorit hilang. Terus kalau ga ada lagi sekolah Favorit  penyemangat muridÂ² SD SMP buat belajar apa? Masuk Sekolah Zonasi?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2324,Kabeh-kabeh kok bingung sistem zonasi Sekolah. Ndeloken wong Mengare ikiloh kabeh nyantai  anake wes podo didaftarno nang pondok; onok pondok Qomaruddin  Tebuireng  Darul Ulum  lirboyo  langitan.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2325,Tahun 2001 saya sudah mengalami zonasi di kota saya menimba ilmu di Madiun  Walikota Madiun saat itu membuat kebijakan bahwa sekolah negeri di kota Madiun  60% siswanya harus penduduk asli Kota Madiun  40% sisanya di perebutkan siswa dari banyak daerah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2326, : ketompo sekolah ngendi le?   : SMA 1 lah mbah   : woh omahmu cerak mbah asmo ya   *2019 efek zonasi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2327,"""Masyrkt kita sejak lama  termakan oleh mindset bahwa  kalau sekolah di A itu anak berkualitas  dan kalau di sekolah B pasti anak gak berkualitas. Sistem zonasi berusaha memperbaiki ini  dan masyarakat perlu sabar dan membuka pikiran "" Dr Lailan Arqom. M.pd - Pengamat Pendidikan.",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2328,Banyak ribut-ribut tentang sistem zonasi sekolah nih  sob. Padahal sistem ini sudah mulai diuji cobakan sejak tahun ajaran 2018/2019 lalu. Bagaimana menurut kalian? Layak dipertahankan dan lanjutkan atau tidak?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2329,Ke sekolah negeri atau swasta  cekidot tulisan ini ya.... #zonasisekolah #PPDB2019 @Kemdikbud_RI @manesa_kng https://www.kompasiana.com/topikirawan/5d0b8f80097f363d7446e862/memilih-institusi-pendidikan-antara-sekolah-negeri-atau-swasta â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2330,Semacam ingin kuliah tapi gapake nem wkwkwk Iya benul positifnya itu  tapi negatifnya pun bisa jadi ya sulit buat sekolah yg susah ngejar  berdampak sama murid juga ntar jadinya  Senangnya dulu tidak zonasi Tapi da zonasi ge masuk meren aku mah da deukeut:(,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2331,Dengan begini  yang perlu diperbaiki selanjutnya adalah pemerataan kualitas sekolah di setiap tempat. Agar tujuan dari zonasi ini terwujud  yaitu akses bagi seluruh lapisan masyarakat atas pendidikan berkualitas yang disediakan oleh negara.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2332,Hmm menurutku sih ga salah jga ada sistem zonasi karena niatnya ingin menyetarakan semua sekolah kan biar gaada yg unggul dan kualitasnya sama  tapi kalau di pikir2 nilai un yg didapatkan kelak digunakan untuk apa ya? *serius nanya,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2333,Kalo udah kaya gini itu biasanya tergantung tempat tinggal kita. Walaupun nun bagus kalo sistem zonasi ngga bakalan dapet juga biasanya. Kalo nunggu dinas ya gitu  suruh nunggu. Tapi kan kasian anaknya yg mau sekolah suruh nunggu lama eh tau ngga keterima kan harus cari lagi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2334,Zonasi jodoh sudah diterapkan sejak dulu  gak usah nunggu KUA ngadopsi sistem Zonasi Sekolah  Kalau gak percaya lihat sekeliling kalian,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2335,Gue mau ikutan bahas zonasi ah.   Jadi ya yang gua liat yang protes itu orang-orang yang anaknya atau dirinya udah berusaha meninggikan nilai untuk masuk ke sekolah tertentu.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2336,pdhl dunia ini penuh dengan kompetisi tp makin kesini pemerintah malah ga melatih masyarakatnya dengan itu.... salah satunya sekolah dengan zonasi,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2337,Sekarang  Zonasi sudah terlanjur diterapkan. Zonasi terlanjur jadi momok bagi generasi emas bangsa untuk berkarya di sekolah impiannya. Mereka seolah kalah sebelum berperang. Padahal sudah sudah payah menyiapkan amunisi terbaik nya selama 3 tahun sebelumnya. @Kemdikbud_RI,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2338,Daftar sekolah gawe sistem zonasi  untung nikah nggak gawe zonasi sisan ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2339,Masalah ppdb sistem zonasi tuh buru buru bgt penerapannya. Bagus si niatannya supaya semua sekolah sm rata gada favorit.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2340,Untung tutut belum usia sekolah jd ga ribet urusan ppdb zonasi  (?),Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2341,Kasihan juga yg aslinya iq nya tinggi dan pintar dan ga bs masuk sekolah favorit  akhirnya masuk daerah zonasi tapi kemampuan dan fasiltas/guru sekolah itu ga sebanding   Ada positif dan negatifnya  ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2342,Bagaimana bisa  Nilai capaian belajar selama sekolah seolah dimentahkan begitu saja dalam sistem Zonasi?. Bukankah masih ada banyak alternatif cara yang diterapkan jika output sistem ini adalah ingin mewujudkan pemerataan pendidikan. #zonasisekolah  @Kemdikbud_RI,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2343,Sekali lagi  zonasi bukan sistem yang buruk. Tapi hanya belum tepat saja untuk diterapkan. Persebaran lokasi sekolah dan lokasi masyarakat yang tidak seimbang. Pemerataan kualitas dan kuantitas pendidikan yang masih banyak ketimpangan. Perlu di evaluasi. @Kemdikbud_RI,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2344,Dear Bapak Gubernur @ganjarpranowo  & Bapak Walikota @hendrarprihadi  Sebenarnya kebanyakan warga tdk masalahkan Zonasi Sekolah. Yang kami perlukan adalah :  Penambahan Sekolah Negeri  atau setidaknya Penambahan Ruang Kelas.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2345,Kalo mau kerja pabrik  silahkan ke karawang / semarang. Kalo mau kerja kreatif  silahkan kerja di jogja / bandung. Sama halnya dengan alasan kenapa sekolah unggulan itu ada.  Sistem zonasi tidak mengenal hal itu. Jadinya ya  taudeh~ ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2346,Kenapa banyak yg gak setuju sistem zonasi sekolah #zonasisekolah #ZONASI #PPDB2019,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2347,Bu Juwangi udah dengerin podcast ttg zonasi sekolah ini belum? Mending ngurusin pendidikan deh Bu daripada pilpres :<,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2348,kasian juga yang tinggal di daerah sini kalau cari sekolah berdasarkan zonasi lumayan jauh2 ya  heu,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2349,Cedhak omahku SMAne muk sithik  mbuh nek aku keno zonasi njuk sekolah endi :(,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2350,kira2 kalo pake zonasi gitu bakalan ada yg telat nyampe sekolah ga ya?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2351,Peran guru jadi sangat vital ketika berbicara zonasi. Faktanya penumpukan guru guru terbaik selalu berada di satu sekolah atau kota. Jarang sekali guru guru terbaik mau menyentuh pelosok. Harau  Prapat tepi danau toba  sampai di teluk maylibit Papua barat jadi saksi.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2352,perubahan itu memang selalu tidak mudah. termasuk pada sistem zonasi sekolah yang marah diperbincangkan saat ini. sejujurnya saya setuju dengan sistem zonasi. menurut saya lebih akan lebih banyak manfaat dalam... https://www.facebook.com/100000396297092/posts/2416842535005599/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2353,"Zonasi perlu  tp tolong ada batas minim nilai. Bukan yg nilai UN belasan bisa masuk negeri itu kan gak adil. Tolong hargai perjuangan anak"" sebelum UN yg belajar mati""an hanya utk mendapatkan nilai yang memuaskan  yg berharap agar bisa masuk sekolah negeri",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2354,Ini sering membuat motivasi belajar anak menurun  gak ada motivasi untuk bersaing bisa bersekolah di sekolah favorit. Janji pemerataan fasilitas seluruh sekolah negeri favorit dengan yang tidak atau bahkan dengan sekolah swasta selama penerapan ppdb zonasi belum ada hasil.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2355,Tapi kalo denger cerita orang2 yg anak2nya pd byk yg gak keterima di suatu sekolah tertentu krn sistem zonasi.. Ini nih yg kesian.. Apalagi kalau secara nilai dan kemampuan sebenernya anak2nya itu pinter..,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2356,Ini kritik saya pada mereka yang saat ini jengkel soal zonasi. Yang orang kaya lama mah sudah maklum dari awal. Sekolah swasta jelas lebih unggul dan ekslusif.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2357,Sistem zonasi dalam memilih sekolah yang dimasuki merupakan sebuah kejanggalan dalam sistem pendidikan. Karena hal ini dapat mengubah pandangan orang tua dan anak terhadap pendidikan.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2358,Pro kontra sistem zonasi buat sekolah.. Jauh sebelum ada sistem itu  papaku sudah menerapkan sistem zonasi buat anak2nya untuk sekolah TK-SMP (wajib sekolah deket rumah). Kalo SMA hrs di sekolah unggulan. Kuliah ttp kampus unggulan tp zonasi jg  tdk diluar kota surabaya ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
2359,Orang2 pada ribut zonasi Solusiku: sekolah di man ajaa wkwk,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
