date,lokasi,status,text,time,tweet_id,username
2019-06-18,Kota Malang Jawa Timur,200,Temen-temen SMA aing dulu... datang dari seluruh penjuru Kab. Malang (mulai dari Sumbermanjing Wetan sampai Tumpang hingga Tajinan) buat sekolah di SMA negeri yes.. kalo zonasi kek gini  bakalan sekolah dimane ye? Penasaran.,20:25,1140973872155521024,@liadiafarida
2019-06-18,Kota Malang Jawa Timur,200,Dulu sampe rela meninggalkan desaku yang kucinta buat sekolah di tempat nggenah.  Di zaman zonasi saat ini.. pupus sudah harapan anak2 yg ingin masuk sekolah unggulan  cuma karena jaraknya jauh. Hylyh.,20:23,1140973345753595904,@liadiafarida
2019-06-18,Kota Malang Jawa Timur,200,Sistem zonasi mengajarkan pada siswa  bahwa untuk sekolah di SMA Negeri tidak perlu belajar dan nilai tinggi. Kacau juga ya.,20:08,1140969465804234753,@teddypebrianksa
2019-06-18,Kota Surabaya Indonesia,200,Saya sih setuju banget sistem zonasi. Karena menurut saya tidak sepatutnya sekolah itu menyeleksi murid2-nya apalagi sekolah negeri yg dibiayai negara. Tugas sekolah justru mengubah murid yg gak bisa menjadi bisa.... https://www.facebook.com/cafebisnis/posts/10217367857645226 â€¦,20:03,1140968261472808960,@PakarBlog
2019-06-18,Kota Semarang Jawa Tengah,200,Sistem zonasi tersebut apabila di dalam zona ada dua sekolah yang tidak serumpun  saya kira lebih bijak untuk dibuka peluang yang sama   semisal: zona tersebut ada SMA dan SMK  biarkan anak memilih dengan pilihan pertama dan keduanya secara bebas jangan. Suwun ndoro,19:32,1140960508729647104,@wishnu_anggoro
2019-06-18,Kota Surabaya Jawa Timur,200,terlepas dari rasa beruntung saya krn tidak mengalami zonasi sekolah  saya beraqidah bahwa saya patuh atas apapun keputusan pemerintah krn saya percaya beliau2 sudah mempertimbangkan dampak baik-buruknya bagi kita semua. ayo berpikir positif ,19:22,1140957909720846337,@ikbarel
2019-06-18,Kota Surabaya Jawa Timur,200,Dulu waktu adik kandung ku gak masuk SMA favorit karena zonasi masih menggunakan nilai bukan jarak. Rasanya tak sesedih sekarang. Masih legowo karena aku pikir memang dia pantas di sekolah sekarang karena kapasitas kemampuannya segitu. Namun  sekarang banyak wali murid nangis,19:09,1140954682400993280,@RnaWidhiA
2019-06-18,Kota Yogyakarta Yogyakarta,200,Sayangnya ga dibarengi dgn pemerataan mutu guru/pendidik..  Mungkin juga biar ga ada sekolah favorit sklh biasa tapi kasian jg yg pinter tp gra2 zonasi jd msk ke sklh yg biasa aja dampaknya bisa ke males sklh buat siswa dan penurunan pengajaran buat guru(apalagi yg dr sklh fav),18:11,1140940161091399680,@Annisa_muftie
2019-06-18,Kota Surabaya Jawa Timur,200,Kemelut Zonasi Sekolah  Wali Murid Diminta Pede http://harianbhirawa.com/kemelut-zonasi-sekolah-wali-murid-diminta-pede/ â€¦,18:11,1140940007177367557,@HelmiSupriyatno
2019-06-18,Kota Kediri,200,Tidak tahu-menahu tentang zonasi  tradisi keluarga saya sekolah di MAN kalo ga gitu mondok  gatau kenapa dulu saya dibolehin ke SMA,17:38,1140931719626760192,@Hammamnash
2019-06-18,Kota Surabaya Jawa Timur,200,Curhat pak   zonasi sekolah penerimaan murid baru bikin galau masyarakat khususnya di Surabaya  mohon menteri pendidikan mengevaluasi. ,17:28,1140929159260020736,@AriefSurya11
2019-06-18,Kota Surabaya Jawa Timur,200,Curhat gus..zonasi sekolah lagi rame..mohon dibantu tlg sampaikan ke menteri pendidikan utk mengevaluasi. Masyarakat bawah lagi galau. Tks ,17:20,1140927367348539392,@AriefSurya11
2019-06-18,KOTA SUKABUMI,200,Zonasi tidak membatasi anak-anak untuk menuntut ilmu. Yang dibatasi adalah jarak calon siswa agar tidak terlalu jauh ke sekolah. Dan Zonasi serta jarak tidak pernah membatasi siswa berprestasi baik akademik atau talenta..,16:57,1140921527283511296,@Kang_Warsa
2019-06-18,Kota Surabaya Jawa Timur,200,Terus kemaren ketemu lg di pasar. â€œJare anakku  enek koncone yo ga pinter  nilai usbn e lho elek tp iso keterima sma x  saaken sing arek e pinter  rangking  ga iso mlebu sma x gr2 zonasi.â€�  Waaaaaaah. Untunglah zaman dlu sekolah ga ada zonasi :(,15:45,1140903422033481728,@SuciRizalah
2019-06-18,Kota Surabaya Jawa Timur,200,aku gadapet sekolah kalo pake zonasi,15:42,1140902471922941953,@halusinesyen_
2019-06-18,Kota Surabaya Jawa Timur,200,PPDB SYSTEM ZONASI  INI SYSTEM MENGAJARKAN BAHWA MURID GAK PERLU BELAJAR   KARENA NILAI UN TDK ADA PENGARUH UTK MENDAFTARKAN KE SEKOLAH YG MENJADI IMPIAN MURID  JADI APA PERLUNYA BELAJAR DAN MENDAPAT NILAI BAIK  KALO KEMUDIAN JARAK ADLH DASAR DR PENERIMAAN,15:38,1140901552195899392,@Kokoskor1
2019-06-18,Kota Bandung Indonesia.,200,Zonasi alasannya biar ga macet  biar ga telat ke sekolah. Loh telat itu masalah disiplin kok. Mau jauh mau deket kalo ga bisa disiplin waktu ya sama aja. Siswa yang punya semangat tinggi buat belajar mah mau sejauh apapun juga dihajar.,15:38,1140901527453749248,@luthfiannisaa
2019-06-18,Kota Surabaya Jawa Timur,200,Indonesia sekolah negerinya udah pake sistem zonasi kayak china. Sekalian aja istirahat siangnya dipanjangin 3 jam biar anak-anak bisa pulang ke rumah boci dulu baru lanjut sekolah lagi sampe malem.  Serius  sekolah di mainland ada jam bocinya.,15:31,1140899751446994944,@littleahjumma
2019-06-18,Kota Surabaya Jawa Timur,200,#ZONASI nubbbb   ini yg salah manusianya apa sistemnya terlalu canggih    danem tinggi tp kagak bisa masuk negeri   cmn karna jarak yg mengGATOT. denem rendah jarak ke sekolah 5 langkah masuk payah    sblm terlambat Kemendikbud tlg ambil langkah secepatnya  ,15:12,1140895067042750464,@oelil89
2019-06-18,Kota Surabaya Jawa Timur,200,Anak jaman rayon: belajar  nilai tinggi biar dapet sekolah impian  Anak jaman zonasi: punya rumah deket sekolah impian biar awto LOLos,15:08,1140894003627302912,@vickyyiskhak
2019-06-18,Kota Surabaya Jawa Timur,200,kan sebenernya tujuan dr zonasi ini penghapusan anggapan sekolah favorit kan  biar gaada kesenjangan antar sekolah. biar kualitas sekolah merata. jadi inget sekolahÂ² di finlandia wkwk.  tapi juga ada efek lainnya  yang pengen masuk sekolah negeri tp jarak rumah jauh  jadi gabisa.,14:34,1140885436497162240,@mager_yaallah
2019-06-18,Kota Surabaya Jawa Timur,200,kesimpulan yg aku dapat dari adanya sistem zonasi ini  untuk menyasar SMA Negeri: 1. cari rumah kisaran 500-1000m dari sekolah 2. jika terlanjur rumahnya jauh (>1500m)  anaknya harus dapat nilai UN yg bagus banget (>350),14:27,1140883794896908288,@_afnnisaa
2019-06-18,Kota Surabaya Jawa Timur,200,Kalau itu belum terpenuhi semua ya sistem zonasi ini tidak akan pernah berjalan optimal. Ortu menginginkan anaknya masuk sekolah negeri tapi sekolah negeri yang tersedia kualitasnya tidak merata  sekolah swasta tentu biayanya mahal.,14:00,1140876980813828096,@trainveller
2019-06-18,Kota Surabaya Jawa Timur,200,Dan lagi  sudahkah sekolah - sekolah yang ada memiliki fasilitas serta kualitas guru dan infrastruktur yang setara satu sama lain? Katanya sistem zonasi ini menghapus sekolah favorit kan? harusnya juga disertai dengan pemerataan kualitas dan fasilitas sekolah dong.,14:00,1140876973033418752,@trainveller
2019-06-18,Kota Surabaya Jawa Timur,200,Nah kaitannya apa sama zonasi? saya nggak tahu riset yang bagaimana yang dilakukan oleh pihak kemendikbud sebelum membuat peraturan ini. Sudahkah melakukan riset demografis dan geografis? Bagaimana dengan mereka yang harus menempuh perjalanan antar pulau untuk sekolah?,14:00,1140876971313733632,@trainveller
2019-06-18,Kota Surabaya Jawa Timur,200,Rame soal zonasi jadi inget waktu jadi relawan di @KelasInspirasi Jember tahun 2015 kalo nggak salah. Kebagian SDN Badean II. Sebuah sekolah yang berdasarkan klaim Kepala Sekolah adalah sekolah paling utara dan tinggi di Jember. ,14:00,1140876950300348416,@trainveller
2019-06-18,Kota Surabaya Jawa Timur,200,Untung waktu pak Habibie sekolah di jerman gak ada jalur #ZONASI  kalau enggak kita gak bakal punyak arsitek pesawat...... #ppdb2019,13:52,1140874855157383168,@galuhkusuma
2019-06-18,Kota Yogyakarta Yogyakarta,200,Berkat adanya sistem #ZONASI   saya jadi makin sadar  pentingnya punya banyak uang buat masukin anak ke sekolah swasta favorit. Biar gak pusing2 sama sistem zonasi..  Atau  cara lainnya  beli rumah di deket sekolah favorit..  Jadi cara mana yg terbaik?,13:48,1140873820124807169,@cik_kartika
2019-06-18,Kota Kediri Indonesia,200,sistem zonasi sekolah ini bener bener ribet. sampe tadi guru sekolah dasar negri deket sini pada nge wa orang tua murid  kalau gapapa masukin anaknya ke sekolahnya  karena kebanyakan orang tua udah pada males ribet jadi dimasukin swasta  efeknya negri banyak yang kosong @___@,13:47,1140873681884729344,@yunirahapsari
2019-06-18,Kota Surabaya Jawa Timur,200,PPDB SMA berdasarkan zonasi (kuota pagu 50%) ini rasanya membuat ingin pindah rumah ke dekatÂ² area sekolah aja deh.,13:44,1140872826779394048,@_afnnisaa
2019-06-18,Kota Surabaya Jawa Timur,200,kalo pake sistem zonasi mah abis gini lbb2 bakalan gak guna dan gak payu lagi:) lebi penting mah ditabung aja buat beli tanah/rmh deket sekolah impian:)) biar bisa sekolah di sekolah impian kita tsb:) @dispendiksby1,13:23,1140867546377158656,@laurensiangeli2
2019-06-18,Kota Bandung Jawa Barat,200,Banyak bgt yang ga keterima masuk smp/sma gara2 sistem zonasi  kalau cara ini masih digunain buat beberapa taun kedepan gw takut nanti banyak yang bikin rumah dideket sekolah dan kasian yg susah susah belajar buat masuk sekolah yang diinginkan tapi malah kecewa sama sistem zonasi,13:22,1140867442769481728,@pokyqu
2019-06-18,Kota Surabaya Jawa Timur,200,Saatnya nyari lahan di dekat sekolah favorit bikin rumah  trus dikontrakkan menjelang penerimaan siswa baru  #ZONASI #JONGASI,13:17,1140866091851235328,@antookesip
2019-06-18,Kota Surabaya Jawa Timur,200,Wong2 podo ribut zonasi sekolah. Aku sek ayem ae karo zonasi pertemanan,12:48,1140858764620259328,@AjhepeNugraha
2019-06-18,Kota Surabaya Jawa Timur,200,Tahun ini banyak anak yang diajarin buat legowo karna sistem zonasi penerimaan sekolah. Yang sabar ya adek2 ,12:18,1140851319067963392,@irene_audrey
2019-06-18,Kota Surabaya Jawa Timur,200,Kayaknya sistem zonasi sekolah mulai rame dibicarakan dimana-mana yakk wkwkw,12:13,1140850007538405376,@neeeeeeb1
2019-06-18,Kota Malang Jawa Timur,200,Sistem zonasi membuat sekolah kehilangan gelar SMA Favorit nggak sih mas? Jadi kasian kalau ada anak yg berpotensi tapi lebih deket ke SMA yg â€œbiasa-biasa sajaâ€�.,12:04,1140847617061998593,@teddypebrianksa
2019-06-18,Kota Surabaya Jawa Timur,200,Onok sistem zonasi opo enggak aku sekolah yo pancet ae nang Sixteen  *bagi yg tau tau aja hehe,12:00,1140846668721508352,@Reviputr
2019-06-18,Kota Surabaya Jawa Timur,200,Ya terpaksa hutang  Om..daripada ga sekolah. Sedih #ZONASI #PPDB2019 #PPDB2019gagal,11:55,1140845588986023941,@FrankyRomantika
2019-06-18,Kota Surabaya Jawa Timur,200,"Siswa dengan prestasi akademik bagus. Rajin sekolah. Tapi tidak diakomodasi ke sekolah dengan sistem dan pendidik yang baik sebab masalah zonasi rumah jauh dari sekolah yang berkualitas baik dan dipilihkan sekolah jalur mitra warga disekolah yang ""kurang"".",11:51,1140844371882807297,@DNAHariyono
2019-06-18,Kota Surabaya Jawa Timur,200,"Permis mbak Tapi bukan krena sperti yg mbak asumsikan juga.  Kalaupun danemnya mereka itu diatas standard. & Kita lihat adek"" kita yg semangat belajar utk bisa banggakan orangtuanya dg berhasil masuk sekolah Negeri. Ya wajar bila dibuat bahan perbincangan sistim ""Zonasi"" ini hehe",11:25,1140837824628793344,@Rizl_26
2019-06-18,Kota Surabaya Jawa Timur,200,sebenernya gaada zonasi pun udah setara. mau sekolah pinggiran  mau sekolah tengahan  ujung2nya siswanya juga ikut bimbel.,11:12,1140834716171399169,@okramanavas
2019-06-18,Kota Surabaya Jawa Timur,200,Kalo sistem penerimaan siswa baru tahun depan masih seperti ini. Masih sistem zonasi  saranku sih lebih baik - buibu pakbapak segera pindah KK yang jaraknya 5 langkah dari sekolah negeri atau titipin ke KK orang yang rumahnya deket sekolah itu.  Saranku sih,11:06,1140833066090295296,@DikaRiendyana
2019-06-18,Kota Surabaya Jawa Timur,200,Ketika melihat fenomena pendaftaran siswa baru sekolah yang katanya dengan sistem baru zonasi  saya memandangnya sebagai hal unik.,10:52,1140829725138403328,@faizalwakhid
2019-06-18,Kota Surabaya,200,Terlepas dari itu  sistem zonasi ini seharusnya sudah benar-benar dinyatakan siap dalam artian setiap zona sudah tersedia sekolah. Kalau masih ada yang belum tertampung mungkin yang salah bukan sistem zonasi nya tapi persiapan fasilitas.,10:39,1140826393690824704,@bayoghantamm
2019-06-18,Kota Surabaya Jawa Timur,200,pada akhir nya sekolah berkwalitas tp muridnya blm tentu yg masuk zonasi bisa2 zonk  wali murid sngat dirugikan sdh kluar biaya byk utk bimbel  les dll pd akhir nya kalah sama jarak,10:33,1140824940549042176,@AliSubagyo7
2019-06-18,Kota Serang Banten,200,Ada yg lebih seru dr ngawal sidang MK  yaitu ngawal PPDB online anak masuk sekolah.. zonasi o zonasi..,10:28,1140823498387943424,@boerhnz
2019-06-18,Kota Surabaya Jawa Timur,200,Masuk SMA Negeri pake zonasi  nem tinggi gak pengaruh kalau jarak rumah dari sekolah jauh  lah terus ngapain pake di adain UNAS ? â€� Terus selama ini susahÂ² belajar biar dapet nilai tinggi saat ujian buat apa ? Mending susahÂ² pindah rumah aja.. @InfoMendiknas,10:07,1140818263661658112,@dickyds96
2019-06-18,Kota Surabaya Jawa Timur,200,Positif aja nanggepin pro kontra sistem zonasi pendaftaran sekolah.,10:06,1140818096954855424,@yosyafatt
2019-06-18,Kota Surabaya Jawa Timur,200,Ada guru SMAku yg kebetulan dimutasi ke sekolah yg suasana nya jauh beda sama sekolahku dulu  katanya bukan hanya murid  bahkan gurunya juga gaada niat kompetitif sama sekali. Lah kalo tetep begini sama aja dong zonasi malah ngerusak anak yg berpotensi(mskipun trgntg anaknya sih),09:38,1140810977199345664,@athayek
2019-06-18,Kota Surabaya Jawa Timur,200,Pro-ku  ya zonasi ini maksudnya baik sih  biar pendidikan juga merata  menaikkan kualitas sekolah2 juga. Tapi juga (lah kontra lagi) kualitas sekolah ya tetep gabisa naik kalo guru2nya tetep begitu.,09:38,1140810974892445696,@athayek
2019-06-18,Kota Surabaya Jawa Timur,200,Lagi pada protes masuk sekolah kena zonasi bla bla bla. Trs bilang kalo lagi masa percobaan masak masa depan dibuat percobaan  hello kita semua pernah dibuat uji coba dude  bangun kamu wkwk  dulu sekolahan SMA juga uji coba unas cbt noh  trs hasil unas gak ptg buat snmptn  pret,09:15,1140805213420265472,@dwidaradewi
2019-06-18,Kota Surabaya Jawa Timur,200,Saran min..jangan hanya menhub aja yg di kritisi  tp kritisi juga masalah zonasi sekolah yg bikin galau masyarakat setelah terbitnya peraturan mendikbud no 51 ,09:05,1140802648079077376,@AriefSurya11
2019-06-18,Kota Surabaya Jawa Timur,200,Mungkin mau meluruskan dikit se. Aku ngerti sistem ini udah dari tahun kemarin soale mamaku kepala sekolah. Jadi sistem zonasi sebenere bukan membatasi orang-orang buat masuk sekolah favorit. Tapi dilain sisi  pemerintah ingin membuat kualitas pendidikan sekolah itu sama rata.,08:57,1140800737196167169,@gvndrahmat
2019-06-18,Kota Surabaya Jawa Timur,200,@Kemdikbud_RI mohon di evaluasi masalah zonasi sekolah yg bikin galau para wali murid.,08:33,1140794692876959744,@AriefSurya11
2019-06-18,Kota Surabaya East Java,200,kalau total (atau hampir total) pake sistem zonasi jelas tdk adil... lha bgmn dengan calon siswa yg rmhnya jauh deari SMP-SMA negeri? harus masuk sekolah swasta ???,07:43,1140782027509121024,@hariutomo05
2019-06-18,Kota Surabaya Jawa Timur,200,Zonasi sekolah memang harus di evaluasi..keponakanku salah satu korbannya. Cc @jokowi @DPR_RI @KhofifahIP @e100ss @tempodotco,07:28,1140778361041502208,@AriefSurya11
2019-06-18,Kota Surabaya Jawa Timur,200,"Kalo menurutku sih sistem zonasi kesalahannya adalah tidak meningkatkan fasilitas dulu jadi masih ada kata2 ""Sekolah Favorit"" dalam benak masyarakat. Nah yg ingin di hapus pemerintah adalah kata kata itu. Itu sih pandanganku hehe",07:07,1140773071294308352,@sanirosyad
2019-06-18,Kota Surabaya Jawa Timur,200,Pagi mohon maaf lahir dan batin mas iman  angkat isu zonasi sekolah dong yg akhir akhir ini banyak di keluhkan masyrakat ,07:04,1140772324964089857,@AriefSurya11
2019-06-18,Kota Surabaya Jawa Timur,200,Mohon kepada bapak presiden @jokowi utk meninjau kembali sistem zonasi sekolah yang banyak dikeluhkan masyarakat. Cc @DPR_RI,07:03,1140771977650561024,@AriefSurya11
2019-06-18,Kota MaLang,200,Metoda zonasi ini super konyol.  Lambat atau cepat   dengan diberlakukannya sistem zonasi  kualitas sekolah akan menurun. Itu sudah pasti...,05:50,1140753735917793280,@JanuarKustiandi
2019-06-18,Kota MaLang,200,Yang terjadi pada sistem zonasi PPDB SMA   hanya gara-gara rumahnya dekat dengan sekolah negeri favorit   dengan nilai UN super jelek   bisa diterima. Sedang calon murid yang nilai UN-nya super tinggi   karena rumahnya jauh dari sekolah  tidak bisa diterima.,05:50,1140753679076773888,@JanuarKustiandi
2019-06-18,Kota Surabaya Jawa Timur,200,mungkin dengan ditaruhnya anak yg biasa aja disekolah yg tergolong fav bisa mengubah mindset hidupnya. zonasi juga menghilangkan yg namanya 'sekolah buangan' semua itu tergantung mindset. zonasi itu bagus dan emang menuai pro kontra.,05:40,1140751028083515392,@aduhrindu
2019-06-18,Kota Surabaya Jawa Timur,200,zonasi itu bagus biar gaada sekolah yg dicap sekolah buangan. tapi emang semua menuai pro kontra.,05:38,1140750564042526721,@aduhrindu
2019-06-18,Kota Surabaya Jawa Timur,200,Ya elah masalah sekolah zonasi d kait2in juga sama politik...duhhh kakean piknik koyokane,05:36,1140750155487952896,@rawied74
2019-06-18,Kota Malang Jawa Timur,200,"Mau meratain fasilitas sama sarana di semua sekolah tapi takut malah jadi sia2 :"")   sebelum zonasi sekolah fav banyak fasilitas nya gak tau karena bantuan dari pemerintah dari nilai un yang bagus atau pihak lain di luar sekolah dan pemerintah :)",05:33,1140749220997033984,@azilyis
2019-06-17,Kota Surabaya Jawa Timur,200,Zonasi sekolah bermasalah  ,23:20,1140655402595471360,@AriefSurya11
2019-06-17,Kota Surabaya Jawa Timur,200,Kinerja menteri pendidikan harus di evaluasi  tak selamanya zonasi sekolah cc @jokowi @DPR_RI @e100ss @RadioElshinta,23:17,1140654687718215680,@AriefSurya11
2019-06-17,Kota Surabaya Jawa Timur,200,: Sekolah mana dek? : SMA .... *favorit*  : OH RUMAHNYA DEKET YA   PANTESAN  #zonasi,23:02,1140651001377988609,@idntgvafvk
2019-06-17,Kota Surabaya Jawa Timur,200,"kalo emg pgn nya pemerataan pendidikan   tolong banget FASILITAS dan KUALITAS guru  maupun sekolah di sama ratakan juga. Saya jg uda ikhlas ga bisa dapet skolah yg sg pengenin. Jadi tolong bangettt kekecewaan saya dan tmn"" yg laen digantikan dengan itu tadi ya bapak ibu #zonasi",23:00,1140650379194986505,@idntgvafvk
2019-06-17,Kota Surabaya Jawa Timur,200,Heran aja liat temen-temen pada ribut ketika sekolah tempat mereka mengemban ilmu dahulu  bakal di isi orang-orang yang kiranya 'belum pintar' grgr sistem zonasi.  Namanya juga lembaga pendidikan  untuk mendidik kan? Untuk apa fungsi sekolah kalo cuman buat yg pintar?,22:37,1140644692431790080,@WisudaDwipana
2019-06-17,Kota Surabaya Jawa Timur,200,Nanti kalau anak masnya sudah mau masuk SMP atau SMA baru akan paham.  Ini tak ada urusan dgn sekolah favorit  justru saya mendukung adanya zonasi. Tapi sistem seleksinya harus berkeadilan  dan itu harus bersumber pada anak  yg tepat saat ini adalah hasil belajar UN. ,22:32,1140643495746519040,@ferrykoto
2019-06-17,Kota Surabaya Jawa Timur,200,Mungkin kalo sistem zonasi sudah diberkalukan sejak dulu kala mungkin ku gabakal bisa sekolah di spega:)),22:07,1140637185164451841,@ichtiarniik
2019-06-17,Kota Surabaya Jawa Timur,200,Sistem zonasi pendaftaran sekolah ini menurut gue bagus bisa ngurangin kesenjangan terus gada masuk lewat jalur belakang yang bener2 mahal. Semoga aja sistem zonasi ini diimbangi dengan fasilitas di setiap sekolahan,21:15,1140624096192917504,@dypvy
2019-06-17,Kota Surabaya Jawa Timur,200,Apakah sistem zonasi ini awalnya memikirkan meminimalisir kepadatan kendaraan dijalan raya?  Yg menurutku gak jauh2 buat berkendara dari rumah ke sekolah  tapi gimana nasib para bapak2 antar jemput?,21:11,1140622949889662977,@Reviputr
2019-06-17,Kota Surabaya Jawa Timur,200,Dan paling harga tanah/rumah disekitar sekolah2 favorit bakal naik  mengingat kena sistem zonasi jadi memikirkan sekolah yg terbaik bagi anaknya,21:11,1140622946219642881,@Reviputr
2019-06-17,Kota Surabaya Jawa Timur,200,yang lain pada bahas zonasi ku nga tau apa apa soalnya hidup sekolah swasta,21:02,1140620759225683975,@linaasrs
2019-06-17,Kota Surabaya Jawa Timur,200,Namun  yg harus di perhatikan oleh pemerintah adalah meratakan kualitas tiap2 sekolah  sehingga orang tua murid tidak resah dg sistem zonasi seperti ini,20:55,1140619050453594112,@hendrik_agusta
2019-06-17,Kota Malang Jawa Timur,200,Yang sekolah sibuk zonasi yang kuliah sibuk.. SP :) ,20:52,1140618208220549121,@vinalisasi
2019-06-17,Kota Surabaya Jawa Timur,200,Sistem zonasi memang merugikan bagis siswa berprestasi yg kalah dg jarak rumah ke sekolah tp kembali lagi salah 1 tujuan sekolah adalah membuat yg kurang pintar menjadi lebih pintar  membuat yg kurang tahu menjadi lebih tahu,20:42,1140615794360909826,@hendrik_agusta
2019-06-17,Kota Surabaya Jawa Timur,200,Kayaknya aku gabakalan bisa sekolah di sman gresik kalo udah kena zonasi.. huhuuuu,20:22,1140610625988489216,@abidassarofi
2019-06-17,Kota Surabaya Jawa Timur,200,Sedih liat adekku jadi korban dari kebijakan zonasi sekolah .  Dia mau daftar di sma negri di sidoarjo dan gak lolos perkara jarak rumah-sma 10km. Kalah sama anak anak yang jaraknya 400m 500m. Gini banget ya sekolah jaman sekarang? Dulu yang nilai testnya terbaik urutannnya,20:05,1140606448101015558,@oktobercerita
2019-06-17,Kota Surabaya Jawa Timur,200,Monggo pak @muhadjir_ef. Ajari kami  dr sudut pandang apa bahwa zonasi berbasis seleksi JARAK rumah ini dekatkan anak ke sekolah  dan disebut pemerataan kualitas pendidikan.  Jgn lagi pernah menuntut anak u/ berprestasi belajar.  Cc: @Itjen_Kemdikbud @ganjarpranowo @KhofifahIP,19:35,1140598920474574850,@ferrykoto
2019-06-17,Kota Surabaya Jawa Timur,200,Gila. Dariawal emg gak setuju ada sistem zonasi. Gak ada sekolah favorit  gak ada persaingan dan niat buat belajar sungguh2. Ngapain belajar kan rumahku deket sklh fav  halah  bobrok. Dulu aku dari SD desa pengen masuk SMP RSBI aja perjuangan mati-matian.,19:04,1140590945819217921,@fragrantvyds
2019-06-17,Kota Surabaya Jawa Timur,200,Jgn cm sekolah aja yg pki sistem zonasi  lbh baik lg pekerja juga diberlakukan sistem zonasi utk WNI  pekerja asing ngaciro bikin sampah aja pajak jg blm tentu mrk bayar bikin macet jln aja hahaha ,19:01,1140590388236783616,@SWP86
2019-06-17,Kota Surabaya Jawa Timur,200,PPDB SMA ZONASI   terlalu dipaksakan harus dibatalkan.....bs masuk SMA favorit cukup numpang KK di sekolah   tak perlu belajar...,19:00,1140589943246344194,@JayaWidji
2019-06-17,Kota Surabaya Jawa Timur,200,Yang pintar-pintar dan rajin-rajin tidak dapat sekolahan. Yang malas-malas dan bego-bego dikasih sekolah dengan cuma-cuma. #PPDB2019Gagal #PPDB2019 #Zonasi #PPDBjatim cc: @jokowi @muhadjir_ef Menteri Pendidikan Terbaik Jaman Now!,18:37,1140584163877089280,@FrankyRomantika
2019-06-17,Kota Surabaya Jawa Timur,200,Nabung sebanyak-banyaknya  lalu beli rumah di sebelah sekolah. Anakmu gak belajar? gakpapa asal tetep masuk sekolah dan lulus. Karena otak dan efforts tidak diperlukan dalam Zonasi #Zonasi #PPDB2019Gagal #PPDB2019 #PPDBjatim,18:20,1140580016125648897,@FrankyRomantika
2019-06-17,Kota Surabaya Jawa Timur,200,Zonasi mengurangi kemacetan? haloo..kemacetan itu urusannya dg transportasi publik  bukan kamu sekolah dimana. #PPDB2019Gagal #PPDB2019 #Zonasi #PPDBjatim,18:18,1140579399755976704,@FrankyRomantika
2019-06-17,Kota Surabaya Jawa Timur,200,Saya turut berduka atas sekolah negri yang kemasukan murid danem rendah   Sekian trimakasih  #ZONASI,18:00,1140574948458545153,@justekkyy
2019-06-17,Kota Surabaya Jawa Timur,200,gila gua liat jarak paling akhir pemeringkatan zonasi 800 meter dari sekolah dan nama gua ilang:(,17:58,1140574366708592640,@lowcaloriez
2019-06-17,Kota Surabaya Jawa Timur,200,Zonasi sekolah  perlukah ?,17:12,1140562793604636677,@riqkarim1
2019-06-17,Kota Surabaya Jawa Timur,200,kalo taun depan sekolah masih pake zonasi : rumah deket smp/sma negeri lebih mahal dari pada perumahan elite (:,16:51,1140557688616546304,@oqabento
2019-06-17,Kota Surabaya Jawa Timur,200,ya percuma juga misal berhasil masuk sekolah negeri gegara sistem zonasi tapi di ijazah nilainya 2 semua. mau kerja apaan?,16:27,1140551487459713024,@jeonung_
2019-06-17,Kota Surabaya Jawa Timur,200,Gak sepertu tahun ini yg pure 90% di nilai dri jarak rumah kesekolah. Kasihan mimpi anak2 lain yg seharusnya masih bisa berjuang mati2an dri nilai nem.. jadi terkalahkan dengan zonasi terdekqt rumah dengan sekolah.,16:25,1140551136778133506,@chorytalitha
2019-06-17,Kota Surabaya Jawa Timur,200,Dibikin gedek sama jalur zonasi  seharusnya pemerataan fasilitas dri setiap sekolah dulu  baru dibuka jalur zonasi. Karena fasilitas akan  terpenuhi di mananapun mau sekolahnya.,16:23,1140550518265143297,@chorytalitha
2019-06-17,Kota Surabaya Jawa Timur,200,"kemaren denger ada yg ngomong gini  ""kenek zonasi dadine sing goblok goblok yo isok melbu sekolah favorit la'an yo""",16:21,1140550048385662977,@heyreh_
2019-06-17,Kota Surabaya.,200,blm lg kalo ada apa2 di jalan  nah anak blm punya surat izin mengemudi gimana coba.. bisa jg pemerintah memperhitungkan kalo anak sekolah kan itungannya full day  jarak rumah ke sekolah jauh- capek di jalan kasian juga. bisa aja diliat dr sisi itu jd membuat sistem zonasi?,15:49,1140541891290599424,@sphiraa
2019-06-17,Kota Surabaya Jawa Timur,200,Sistem Zonasi menjadikan siswa malas belajar krn sepintar apapun tak mungkin dapat sekolah favorit jika di luar zona dan sebodoh apapun pasti dpt sekolah dlm zone @e100ss @imandwi35,14:52,1140527513967316992,@masjoetakgentar
2019-06-17,Kota Surabaya.,200,apa mungkin dibikin zonasi buat memperbaiki cara berangkat ke sekolah dulu yaa? mksd aku.. keliatan byk anak sklh berseragam pake motor mobil padahal belum punya surat izin alasannya buat sekolah dan ortu kerja. jd diubah cara bepergian dulu sambil jalan nanti memperbaiki sistem?,14:38,1140524030098718720,@sphiraa
