date,lokasi,status,text,time,tweet_id,username
2019-06-15,Depok - Surabaya,200,((Baca post jalan sukses sekolah starter pack)) No one: Literally no one:   Sistem zonasi: bye,06:50,1139681532761632770,@egharap
2019-06-15,Bekasi Indonesia.,200,Kan kalo ada kemauan khusus langsung aja ke swasta kalo gitu  secara sistem setiap anak kan punya satu lah minimal sekolah yang masuk ke zonasi dia  masa iya ada anak yg gak punya satu pun,06:42,1139679476151832576,@gerryDfaisal
2019-06-15,Semarang Indonesia,200,Pada saat sistem rayon itu sdh bagus dalam rayon 60% luar rayon 30% luarkota 10%.dan nilai UN menjadi acuan tp skrng 90% zonasi 5% prestasi 5%pindah ortu anak2 sekolah memperjuangkan nilai tp nilai tdk dilibatkan sama sekali bagaimana ini pak mendikbud?,05:58,1139668448277983234,@OkeOmotu
2019-06-15,Wonosobo,200,Kemendikbud sangat diskriminatif. Tidak memikirkan mereka yang ada di zona blankspot. Sistem zonasi memaksa mereka sekolah di swasta. Mana keadilan? Disatu sisi banyak yang titip KK bahkan pindah rumah cuman demi PPDB sejak 6 bulan yg lalu.,05:44,1139664984302948352,@Anzja
2019-06-15,Kota Palembang Sumatera Selat,200,Ijin berpendapat pak  Zonasi 60% Tes 30% 10% Prestasi Perbaiki SDM Tenaga Pendidik Fasilitas sekolah Kurikulum yg tepat Beasiswa untuk keluarga tidak mampu dan berprestasi diperbanyak,05:35,1139662694976409600,@BRY_F24
2019-06-15,Semarang Indonesia,200,Betul pak @ganjarpranowo kami dari ortu siswa smpn2 smg tgl 12 juni diundang bpk kepsek sman 3 untuk sosialisasi sistem zonasi 90% ini mambuat menangis putra putri kami karena sekolah tdk menggunakan nilai yg sdh mereka perjuangkan selama sekolah mhn dikoreksi kebijakan ini.tks,05:29,1139661128097644544,@OkeOmotu
2019-06-15,Yogyakarta,200,"Ada Orangtua atau siswa yang ""merasa hebat"" shg tak suka kebijakan zonasi sekolah  merasa sekolah yg dekat tidak layak utk mereka.",05:07,1139655505796689920,@raja_berashitam
2019-06-15,Tangerang,200,(mungkin) untuk itulah sistem zonasi dibuat. Agar tidak ada sekolah unggulan. Sayangnya  sarana prasarana akan selalu jadi indikator sekolah bagus atau belum. Jadi  orang tua (hampir) pasti memilih sekolah dengan sarana prasarana yang bagus. Kuncinya  pemerataan sarana prasarana.,03:37,1139632853661052928,@TutokWidian
2019-06-15,Sleman DIY,200,Sumpah sistem zonasi kui ra masok. Saya setuju penggunaan NEM sebagai penentuan masuk sekolah. Biar siswa terbiasa berkompetisi sejak dini. Karena begitulah dunia ini berjalan!!!!1!1!1!!,03:33,1139632070576132096,@agri_satrio
2019-06-15,Yogyakarta Indonesia,200,Zonasi tapi bener-bener diukur alamat rumah ke sekolah.. Kalau perlu pakai gps/gmap..,01:46,1139605119144583168,@GreedyAnto
2019-06-14,Kota Tangerang Banten,200,Klo gitu ngapain ada UN klo ga ngaruh? Ga perduli brp nilai kita  gada persaingan masuk sekolah favorit lg jd buat apa bljr yg penting deket rmh ada sekolah pasti bisa masuk.. #zonasisekolah,23:57,1139577582364401664,@dr_cyo
2019-06-14,Yogyakarta Indonesia,200,Sistem zonasi membuka mata  bahwa jumlah & lokasi sekolah â€œmungkinâ€� belum merata,23:55,1139577088141193217,@eko_mahessa
2019-06-14,Malang,200,Poinnya bukan disitu sih fid  tapi adanya sistem zonasi tanpa melibatkan nilai UN itu jatuhnya gak adil. Terlebih lagi bagi mereka yang punya nilai bagus tapi gak punya kesempatan buat milih sekolah yang dia mau cuma perkara wilayah rumahnya jauh. Jatohnya malah...,23:33,1139571573759733760,@wdyaini
2019-06-14,Magelang Jawa Tengah,200,setuju . hal ini juga berdampak pada siswa . karena dengan zonasi giroh untuk belajar dan bersaing untuk menjadi yang terbaik juga mulai pudar. karena di benak siswa sudah terbesit ah paling nanti aku masuk sekolah A di tempatku sih seperti itu tapi mungkin ada dampak positif,23:22,1139568757116825601,@KarimSakha
2019-06-14,Jakarta Selatan DKI Jakarta,200,Oh oke jadi untuk masuk smk negeri nanti tgl 24 kita ferivikasi Datang ke sekolah yang di inginkan  lalu bawa berkas kk dan skhun.oh ya min setelah sudah dapat no akun online nya dari sekolah nya kita langsung bisa ppdb kan ya yang zonasi?  boleh kan aku cobain semua zonasi?,22:45,1139559540557410304,@ghizela_muda
2019-06-14,Surakarta Jawa tengah,200,Sebelum mengadakan jalur zonasi ini  sebaiknya pemerintah melakukan pemerataan fasilitas pendidikan di setiap sekolah di Indonesia yaa. Supaya sistem pendidikan makin seimbang  baik yang kota maupun di pedesaan.,22:13,1139551459324776452,@Sulis_tiani6
2019-06-14,Surakarta Jawa tengah,200,Bagaimana tanggapan kalian mengenai jalur zonasi buat SD/SMP/SMA? Ya mesti ada pro dan contranya yaa  salah satunya bertujuan untuk pemerataan sekolah  tak ada lagi sekolah favorit/unggulan/apalah itu :'),22:09,1139550559315173378,@Sulis_tiani6
2019-06-14,Surakarta,200,Maaf  sistem zonasi akn fair klo dlm jarak bbrp km ada 1 sekolah. La klo jarak kel.nya 7 km lbh k sekolah mnapun sdgkan klurahan yg dkat sekolah mmliki jml peserta bnyak terus gmn? Rakyat pinggiran sulit dpt sekolah negeri dong.,22:06,1139549588933603328,@budiyono_smansa
2019-06-14,Bangka Barat Bangka Belitung,200,Permendikbud 51/2018 tidak bisa berlaku khususnya di sini meskipun Disdikpora sudah menginstuksikan zonasi dan menentukan kuota PPDB 2019.   Tolong bapak/ibu buat Permen harus survey lapangan  dikaji  dipelajari  dikasih solusi. Agar sekolah kecil semakin lama semakin terpencil!,21:55,1139546819162017793,@Latip85797953
2019-06-14,Magelang - Surakarta,200,Sama kek adik sepupuku :(  Nilai UN tinggi tp susah nyari sekolah karena sistem zonasi,21:52,1139546078364065792,@Afifaahhk
2019-06-14,Malang,200,"Sedih dengan kebijakan ini. Murid jadi gak ada motivasi lebih buat dapat nilai UN yang bagus. Dan bagiku ini tidak adil  khusunya bagi dia yang pintar tapi rumahnya jauh dari zonasi sekolah"" negeri  tolong dibenahi lagi Pak. ",21:46,1139544553797500928,@wdyaini
2019-06-14,Pekalongan,200,Aku kok blm nyambung pak @ganjarpranowo. Kalau ngga pakai sistem zonasi  nanti yang pinter (versi UN) akan ngumpul di satu sekolah favorit  terus sekolah yg isinya anak bodo (versi UN juga) disuruh ngejar sekolah favorit biar sama2 jadi sekolah favorit. Begitukah?,21:39,1139542765795078144,@nunoriza
2019-06-14,SemarangIndonesia,200,Mohon dikaji ulang sistem zonasi dalam pendaftaran sekolah tahun 2019/2020 ini  karena menurut saya sistem tersebut sangat merugikan,21:11,1139535815510355971,@DessyAho
2019-06-14,bekasi-bintaro indonesia,200,Di mix saja  jgn mayoritas zonasi. Bagus sih tujuannya  agar kualitas seluruh sekolah sama. Tapi  buat yg malas kaya saya ini  hrs deket2 sama temen2 yg rajin baru termotivasi. Saya jg gk mau masuk ke sekolah yg banyak kasusnya. Kulitas guru jg blum merata. ,21:03,1139533938269945857,@Chitra_hidayati
2019-06-14,Pemalang,200,Utk SMP non favorit  zonasi mmberi sdkit nafas krna tmbh siswa krna ada dlm 1 wilayah  trdpt 3-4 SMP  jdi perlu adanya aturan agar sekolah yg sdh besar tdk mnmbah kuota PPDB tiap tahunnya  utk anak2 berprestasi saya setuju dg pak Gub..,20:53,1139531233254232066,@arix_tiger
2019-06-14,Wonosobo,200,Artinya anak2 SMA tahun ini jadi korban ya Pak. Soalnya utk ikut SNMPTN Undangan kan harus sekolah yg bagus... Gimana tuh Pak? Apa PT nanti zonasi juga? Kan ga mungkin PaK,20:48,1139530154563104769,@Anzja
2019-06-14,Batang,200,Sebelum di zonasi  fasilitas antar sekolah dibuat sama/seragam  guru2 di rotasi setiap 2 tahun sekali. Begitu yg terjadi di Sekolah negeri Jepang.,20:42,1139528435238203393,@baguspb_
2019-06-14,Wonosobo,200,Setuju... Kalo zonasi jarak diterapkan  masalahnya sudah sejak 6 bulan lalu yg kaya2 ada yg sampai beli rumah di dekat Sekolah. Atau ada juga yg nunut KK ke saudaranya supaya jd dekat. Ini jelas tidak fair dan tidak adil. Yg miskin menengah ke bawah malah suruh sekolau di swasta?,20:31,1139525741983354880,@Anzja
2019-06-14,Gresik East Java,200,Dengan zonasi banyak orang tua yang anaknya pintar berprestasi malah tambah kebingungan mencari sekolah sebagai pendidik hanya bisa motivasi semoga ada hikmah di balik kesulitan,20:11,1139520788153790464,@cakji_ahmad
2019-06-14,Jakarta-Semarang ,200,Good bay sekolah favorit... 90% zonasi  ,20:06,1139519510942142465,@bang8ros
2019-06-14,Magelang Jawa Tengah,200,"Tantangan buat pengajar dong zonasi itu. Biar sekolah"" negeri gak makin jomplang dong.",19:53,1139516223484354561,@khoirunnisabekt
2019-06-14,Semarang Selatan Indonesia,200,Pak tolong zonasi dalam penerimaan siswa jangan dirubah pak kasihan rakyat yg menginginkan anaknya sekolah yg terdwkat dengan kediamannya pak @jokowi  @InfoMendiknas  @Pak_JK  @ganjarpranowo,19:38,1139512513656082432,@harsa84699286
2019-06-14,Surakarta Jawa Tengah,200,Usul lain Sekolah tanpa zonasi tanpa jalur prestasi Kenapa begitu. Bukankah konsep pendidikan founding father adalah mencerdaskan kehidupan bangsa? Bukan mencerdaskan yang sudah cerdas. Tambah lagi kenapa sekolah ada yang favorit. Ya karena mereka menjaring berprestasi.,19:25,1139509095474483200,@nurhabib98_
2019-06-14,Malang Jawa Timur,200,Ngomongin zonasi sama temen siang tadi berasa beruntung ga jadi anak sekolah jaman sekarang. Kalo jamanku dulu uda pake zonasi  sekolah dimana dongpun?,19:23,1139508715944476672,@ShyntaShyntap
2019-06-14,Sleman Indonesia,200,Sistem zonasi saat PPDB itu bagus  bisa dimatangkan untuk pemerataan faislitas dan mutu sambil jalan. Kini  perlu sosialisasi saja  terutama kalai sekolah favorit tidak ada.,19:18,1139507376099217409,@dhawidhi_w
2019-06-14,Sleman Indonesia,200,Berdasarkan zonasi pak. Tujuannya pemerataan. Karena sekarang sekolah favorit harus hilang  peserta didik punya hak yang sama menuntut ilmu dengan fasilitas yang sama  tanpa ada kasta sekolah favorit atau apalah itu. Pemerintah wajib mengawasi dan mewujudkan.,19:11,1139505718778724352,@dhawidhi_w
2019-06-14,Between Jakarta & Bandung,200,Yang diterima dgn seleksi zonasi ada 90% dan dari 90% itu ada juga yang diterima pakai nilai UN walaupun hanya 10%.  Masalah di Indonesia masih banyak warga tidak mampu yang tidak bisa sekolah kalau pakai seleksi nilai UN. Tidak bisa diabaikan juga.,19:09,1139505024873054208,@MohammadMakruf
2019-06-14,Semarang,200,Zonasi itu baik jk sekolah dikota&kab itu merata  baik dr jumlah sekolah  mutu&kualitas pengajar  pendidikan&bangunan sekolahnya. Sy menemukan sekolah ada yg tidak bereternit&keadaan kls gelap.Rumh sy di perbatasan kota&kab  shg ke kota terlalu jauh klo ke kab kena zonasi.,18:54,1139501258253803521,@AdineIndriani
2019-06-14,Malang Jawa Timur,200,Zonasi bikin sekolah tambah mahal  Tujuannya sih bagus supaya kualitas sekolah merata  tapi yakin bisa?,18:49,1139500121761017856,@shehaan
2019-06-14,Wonosobo,200,Kalo kami sebagai keluarga menengah kebawah yg penting negeri Pak. Tapi kalo sistem zonasi skrg memaksa utk sekolah di swasta bapak mau ikut biayain?,18:39,1139497510232158208,@Anzja
2019-06-14,Wonosobo Indonesia,200,Indonesia blm layak sistem zonasi pak gub.. karena blm adanya pemerataan fasilitas sekolah dan tenaga pengajar yg handal  Masih banyak terjadi kesenjangan antara sekolah yg di kota dan di desa baik dari segi fasilitas maupun segi pengajar..,18:37,1139497125820059649,@aden_aditya
2019-06-14,Yogyakarta Indonesia,200,PPDB nya tidak pakai sistem zonasi  nilai lebih tinggi tidak terlalu berguna  yang penting dekat  lama kelamaan anak akan malas belajar karena rumahnya dekat dengan sekolah ternama  kemudian sekolah yang memiliki sdm yang baik  sarpras yg lengkap serta kompetitif,18:31,1139495672028135424,@lucky_choirul
2019-06-14,Semarang,200,Thn ini anak sy plh sdn kota smrg krn zonasi  kakanya di kabupaten kls 4sd krn sbnrnya rmh diperbatasan kota&kab. Utk evaluasi saja pak @ganjarpranowo sekolah dikota lbh kumuh dibanding kabupaten  jk mmg ingin merata perbaiki sekolah2nya sec fisik&kualitas&mutu pendidikannya krn,18:31,1139495568542068736,@AdineIndriani
2019-06-14,Semarang,200,Seharusnya sekolah yg dlm jangkauan zonasi semuanya distandarisasi terlebih dahulu. Gradenya sama. Baru penerapan zonasi bisa dilakukan. Kalau dalam satu zonasi kualitasnya beda-beda...akibatnya ya kayak begini ini.,18:28,1139494830512361472,@AliMustofaSurur
2019-06-14,Bekasi Indonesia.,200,"Bagi anak yang pintar yang nyari ""sekolah favorit"" adalah hal yg salah  pemerataan harus bisa di gulir kan  bagi anak gue yang kurang pinter ini ""zonasi"" sangat membantu",18:26,1139494370128756736,@gerryDfaisal
2019-06-14,Jakarta Pusat DKI Jakarta,200,Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dalam melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar #SemuaBisaSekolah,18:23,1139493601426071552,@KemensosRI
2019-06-14,Jepara Indonesia,200,Sekolah apik mergo guru'e  murid'e  lan fasilitas'e. Iki tujuane ben roto murid'e lan iso maju bareng2. Nek sing biyen  apik2 bakal apik terus  elek bakal kangelan dadi apik. Nek ora setuju zonasi  guru lan fasilitasi kabeh sekolah dilengkapi. ,18:21,1139493025225199616,@Biyan_tr
2019-06-14,Salatiga,200,Sebenarnya harus menurut nilai UN pak. Kasian adik yang sudh berusaha ngejar nilai tetapi pilihan sekolah terbatas karena sistem zonasi. Suwun pak.,18:16,1139491807396388865,@HendiDmn
2019-06-14,Semarang,200,Zonasi bagus pak  tapi 50% aja. Sisanya tes disesuaikan dengan visi sekolah  SMA tertentu bagus di pelajaran A  SMA lain bagus di pelajaran B  keunggulan itu jadi visi sekolah yang disesuaikan dengan kemampuan siswa. Kalau SMK ya jelas berdasarkan bakat.,18:14,1139491327874224129,@ramencats
2019-06-14,Yogyakarta Indonesia,200,"Setuju nich. Murid jadi gaada semangat bersaing buat dapetin apa yang dilabeli sbg ""sekolah favorit"" padahal persaingannya positif. Pake tes ajalah. Kalo mau zonasi sepertinya perlu perbaikan  penyediaan  pemerataan fasilitas dan tenaga kerja sampe semua dapet akreditasi A. ",18:13,1139490970720849921,@unikaam_pm
2019-06-14,Kudus Central Java Indonesia,200,Oya pak .. Saya setuju Zonasi .. Pak @ganjarpranowo .. Karena bukan lagi jamannya sekolah SMP SMA Negeri itu jd yg d spesialkan .. Sehingga mindsetnya jd harus k fav. Ini dan itu .. Padahal mata pelajaran sama semua ..,17:35,1139481555808559110,@YolandaEveline
2019-06-14,Jakarta Selatan DKI Jakarta,200,3. Kembali ditegaskan bhw nilai UN bukanlah syarat seleksi jalur zonasi & perpindahan orang tua/wali pd #PPDB2019. Sekolah yg diselenggarakan oleh Pemerintah Daerah dilarang melakukan pungutan dan/atau sumbangan yg terkait dg pelaksanaan #PPDB2019 maupun perpindahan peserta didik,17:30,1139480219302023168,@KejaksaanRI
2019-06-14,Jakarta Selatan DKI Jakarta,200,2. Disdik wajib berkoordinasi dg Disdukcapil setempat dlm melakukan penetapan zonasi utk #PPDB2019. Sekolah wajib menerima peserta didik berusia 7 th & tdk diperbolehkan melaksanakan seleksi baca tulis hitung utk calon peserta didik SD pd #PPDB2019 agar menjamin #SemuaBisaSekolah,17:30,1139480187437867009,@KejaksaanRI
2019-06-14,Kudus Central Java Indonesia,200,Memang demikian .. Tp zonasi kan 60% sisanya br murid dr daerah lain .. Pungli itu buat yg ngotot pengen masuk sekolah yg d tuju .. Itu udh terbukti d sini .. Dan yg d salahin yg ngotot itu lah .. Kl yg pk sistem zona d sini nggak kn pungli kog ..,17:23,1139478461435633667,@YolandaEveline
2019-06-14,Kudus Central Java Indonesia,200,Sebenarnya Zonasi itu ada baiknya pak .. Karena dulu waktu jaman saya sekolah sekolah fav. Identik dengan Pungli .. Anak bodo tapi kaya pengen masuk sekolah fav. Ya harus nyogok .. Tp sekarang hampir tdk ada pungli .. Dan berkat zonasi dahulu sekolah yg d pinggir jd ada muridnya,17:14,1139476198503747589,@YolandaEveline
2019-06-14,Kediri Indonesia,200,tujuan sekolah (kalo yg dibahas dsini sma) ya buat biar lanjut ke jurusan dan univ yg bagus. sekolah fav biasanya udah terlanjur dihargai lebih oleh univ2 buat snmptn. makanya dah dikasi zonasi gini yg ada malah akal2an KK,16:29,1139464876303065090,@FebriantoPW
2019-06-14,Banyuwangi Indonesia,200,Masuk sekolah negeri sekarang pake zonasi gini  ya? Yha gpp si. Eh yo mbuh lah adikku durung wayae SMP hahaha.,16:19,1139462447956234247,@meyyshaan
2019-06-14,Kota Bengkulu Bengkulu,200,zonasi menghilangkan kesempatan anak bangsa yg di kampung mendapat pendidikan di perkotaan. Katanya NKRI. Jalur yg ada adalah pindah orang tua. Lah kalau orang tua tdk pindah? Jalur zonasi harus 1 thn di dlm KK  si anak blm memutuskan akan numpang sekolah di kota 1 thn sblmnya,16:19,1139462239189004288,@DannerSagala
2019-06-14,Jakarta Selatan DKI Jakarta,200,3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan & Pencatatan Sipil (dukcapil) setempat dalam melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar. #SemuaBisaSekolah,16:14,1139461149848510464,@ShbKeluarga
2019-06-14,Banjarmasin,200,Kalau semua sekolah sama dlm hal fasilitas  ketersediaan guru  maka sistem zonasi sangat baik. Jd seblm sistem zonasi ini diberlakukan alangkah baiknya kalau kualitas fasilitas sekolah dan pengajar diseragamkan dl,16:07,1139459284624822272,@RahmanAkly
2019-06-14,Yogyakarta,200,Jika pemerintah menerapkan sistem zonasi  sebaiknya pemerintah juga memberi kesamaan tentang kualitas dan fasilitas sekolah  sehingga tidak ada masyarakat yg terbentur keinginan nya untuk sekolah ditempat terbaik namun terkendala oleh sistem zonasi.,15:59,1139457357631508480,@dewivia17
2019-06-14,Kota Bandung Jawa Barat,200,masih kesel gegara penerimaan zonasi kemaren tanpa liat nilai siswa trus ini?? pas sma gak usah belajar dong ya?? 3 taun cukup cari subcriber yang banyak dong  kangen dulu yang mau sekolah tinggi mesti belajar bener bener ,15:28,1139449539025223680,@JbNoona
2019-06-14,Banda Aceh Indonesia,200,irwan_sst RT KemenkeuRI: 3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dalam melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolaâ€¦,15:25,1139448659563728896,@DJPB_Aceh
2019-06-14,Yogyakarta Indonesia,200,Hati-hati Pilih Zonasi Sekolah  Jangan Asal Daftar http://dlvr.it/R6bDvb ,14:37,1139436581943562240,@koranbernas_id
2019-06-14,Depok Jawa Barat,200,Kalau poin zonasi berdasarkan apa ya Min? Soalnya di kotaku  Depok  Jabar  ada sekolah yang jaraknya jauh dari rumah tapi masih satu kecamatan  poinnya lebih tinggi dibanding sekolah yang jaraknya lebih dekat tapi beda kecamatan,14:29,1139434671245156353,@iinhani
2019-06-14,Magelang Jawa Tengah,200,"Betul  kadang ada sebagian orang yang dia punya ambisi besar ""aku harus sekolah di sana"" dibela2in jam tambahan sampai malam. Tapi ternyata dia gabisa daftar karena zonasi  takutnya dia justru down. Bukan membeda2kan sekolah satu sama yang lain...",14:27,1139434238850158592,@dwiiaprillia
2019-06-14,Jepara,200,Dg zonasi menyebabkan anak malas belajar   terutama yg rumahnya sangat dekat dg sekolah yg 1 zona   krn mereka beranggapan utk apa belajar toh nilai tdk diperhitungkan kan krn jarak rmh dg sekln negeri ttt 0 -  2 km.  (ini pengalaman pribadi sbg guru),14:22,1139433001991827456,@SriHidayatun
2019-06-14,polanharjo klaten indonesia,200,Apakah?  1.  Sdh dijelaskan ke masyarakat knp hrs Zonasi? 2. Sdh ada jaminan dr pemerintah utk menyamaratakan sarana dan prasarana semua sekolah? 3. Sdh ada upaya  dr pemerintah utk menjelaskan jika anaknya sekolah negeri dimana saja  pasti dijamin kwalitasnya?,14:10,1139429858369404928,@1971Suryo
2019-06-14,Kudus Central Java Indonesia,200,Zonasi itu mentiadakan / sama rata Sekolah Fav. Sekarang semua SMP / SMA N sama bagusnya krn siswa yg cerdas tdk terkumpul d 1 sekolah  .. Lebih irit d transport .. Tidak ada lg Pungli ..,14:02,1139427772957224961,@YolandaEveline
2019-06-14,Kudus Central Java Indonesia,200,Zonasi mentiadakan sekolah fav   Memangkas biaya transport  Memangkas Pungli.,13:58,1139426779607605248,@YolandaEveline
2019-06-14,Yogyakarta Indonesia,200,misal calon peserta didik baru rumahnya berada di perbatasan  atau malah di kecamatannya nggak ada sekolah  lantas solusinya? kalau PPDB sudah menerapkan sistem zonasi  perekrutan guru juga berani nggak dengan sistem zonasi?,13:50,1139424758766788608,@rdsamin
2019-06-14,KunjangKediriJawa Timur,200,Lalu dengan sistem zonasi  ada zona yang penuh sehingga siswanya tidak tertampung di sekolah negeri,13:18,1139416721280790528,@Muchlas_Ard
2019-06-14,Pare-Kediri & Yogyakarta :) ,200,Gak cuman Zonasi untuk sekolah aja yg bikin pusing  tapi Zonasi Cagar Budaya juga bikin encok2..,13:11,1139414928064827397,@ArlyanaD
2019-06-14,Surabaya,200,Seorang marketing punya peluang sukses yang lebih besar ketika dia memiliki pengetahuan yang luas tentang produk market-nya â € â € Ya  kamu harus familiar dengan sekolah  undang-undang zonasi baru  peraturan daerah â€¦ https://www.instagram.com/p/ByrG1uKInhN/?igshid=1c3nbv3flpdjd â€¦,12:10,1139399574198427648,@AxellIndonesia
2019-06-14,Bekasi Jawa Barat,200,Zonasinya range sekolah aja ndoro.. bukan zonasi wilayah tinggal keluarahan/kecamatan.. Bisa dicek pake gps kok,11:52,1139395084502196225,@kangbudz
2019-06-14,Bandung,200,Sistem zonasi masuk SMA itungan jarak kilometernya bikin sebagian siswa tetap susah masuk SMA terdekat  because of @disdik_jabar mbuhlah celek kabeh.. sekolah blon banyak  jaraknya kecil bgt... Hadeuhhhh.. beruntung mereka yg kaya bisa ke swasta. Allahu akbar.,10:54,1139380666414407681,@ardianfni
2019-06-14,Jakarta Selatan,200,3. Dinas Pendidikan wajib berkoordinasi dengan Dinas Kependudukan dan Pencatatan Sipil (dukcapil) setempat dlm melakukan penetapan zonasi untuk #PPDB2019. Sekolah didorong lebih proaktif mendata calon siswa berdasarkan data sebaran anak usia sekolah di sekitar. #SemuaBisaSekolah,10:35,1139375904767893504,@Kemenperin_RI
2019-06-14,Yogyakarta Indonesia,200,Pilihan 1 berada di kota dan pilihan 2 di bantul tetapi ke dua sekolah masuk dalam zonasi 1.  Itu bagaimana ya? Apakah masih bisa diterima di pilihan ke 2 jika terlempar dari pilihan 1?,10:03,1139367669210079232,@atmajatiw
2019-06-14,Klaten Jawa Tengah,200,Pak  sistem zonasi itu benar-benar merugikan saya  kalau begini terus kapan Indonesia bisa maju? Kenyataannya sekolah favorit itu juga berpengaruh bagi kecerdasan siswa karena kebanyakan guru di sekolah favorit itu bermutu lebih baik dalam mengajar siswa. #HAPUSZONASI,09:53,1139365201487155205,@aniskhra
2019-06-14,Grobogan Jateng,200,Sistem zonasi sekolah  menuai pro dan kontra. Yg pro mengatakan dukung keadilan dan pemerataan sekolah  agar sekolah pinggiran juga mendapatkan murid. Yg kontra mengatakan masyarakat butuh sekolah yang layak  agar menghasilkan pendidikan yang berkualitas. Terus piye  menurutmu?,09:39,1139361617638916096,@dm_hanif
2019-06-14,Bandar Lampung,200,Cara Menghitung Jarak Rumah Ke Sekolah Pada Sistem Zonasi PPDB 2019 ,09:36,1139360952703307776,@Rajakomala
2019-06-14,Bandung Kulon Indonesia,200,tidak ada sistem zonasi yah?....yang rmhnya deket kampus/sekolah diterima langsung? ,09:32,1139359934045278208,@aruman77447998
2019-06-14,Bandung Kulon Indonesia,200,Iya toh    aturan zonasi blm pas diterapkan saat ini   kalo dasarnya cuma jarak rmh dan sekolah    lah ngapain ada NIlai disekolah?kaji ulang dieavluasi jika kualitasi sdh merata baru diterapkan...tetap prosentase dipikirkan basis Zona dan Nilai UN diperhatikan#Ojo dipaksakan. ,09:29,1139359154554863616,@aruman77447998
2019-06-14,Surakarta - Pacitan,200,Dr kemaren banyak sliweran ttg  keluhan mengenai sistem Zonasi. Menurutku pribadi juga memiliki dampak kurang bagus sih baik kepada pihak sekolah maupun siswa.,09:14,1139355386362753024,@Ridassepri
2019-06-14,Banyuwangi-Indonesia,200,Justru sblm sistem zonasi kualitas sekolah ditingkatin sarana-prasana dilengkapin. Kl sdh bgtu wali murid jg engg bakal nolak anakny sekolah dmna sj. Lha ini ditingkatin sm dilengkapiny stlh sistem zonasi. Ya wali murid was-was lah anakny dpt pndidikn dn sarana yg layak apa engg,09:10,1139354443881701378,@adjiethuq22
2019-06-14,Yogyakarta,200,Sistem zonasi dgn siswa bersekolah dekat dgn rumahnya memungkinkan trilogi pendidikan ki hajar dapat diterapkan... pendidikan bertumpu di sekolah  masyarakat  dan orangtua...  @muhadjir_ef  @setyakie  @Kemdikbud_RI â€“ di SMA Negeri 5 Yogyakarta,09:00,1139351827579719680,@arifjamalimuis
2019-06-14,Pati Jawa Tengah Indonesia,200,Mending zonasi aja  biar rata pendidikan nya gak ada sekolah favorit ataupun sekolah buangan. ,08:39,1139346486938832896,@msigitwijayanto
2019-06-14,Surabaya Indonesia,200,Eh kukira zonasi akan bagus karena kita ga ribet sekolah jauh2 dan lebih merata aja persebaran yg pinter  ga ngumpul di sekolah2 tertentu ,08:24,1139342761797099520,@fatimahghaniem
2019-06-14,Wonosobo Indonesia,200,Yg terjadi bukan itu mas... Kuota zonasi memaksa anak2 dg jarak tanggung untuk tidak bisa sekolah di negeri. Kalo kuota sudah terpenuhi dg jarak 3km  yg 5/6 km suruh sekolah dimana? Ini yg terjadi. Bukan masalah sekolah favorit/tidak,07:36,1139330643840524293,@sobonesia
2019-06-14,Temanggung Indonesia,200,sebetulnya saya banyak setujunya dengan sistem zonasi ini. tapi alangkah baiknya jika sekolah favorit ini tidak dihapuskan  diganti dengan semuanya jadi sekolah favorit. semoga kedepannya segala aspek penunjang sistem ini dapat rata seperti sekolah favorit. ,06:00,1139306690086498305,@muchanas_
2019-06-14,Blitar Jawa Timur,200,"Teorinya bgus ""pemerataan"" sekolah dinggap sama kualitasnya  tapi kenytaanya jauh dari panggang ...trutama sekolah di daerah pinggiran minim fasilitas ..trus klau sekolah.dinggap sama berarti sistem akreditasi harus dhpuskan  krena hal itu bertentangan dengan prinsip zonasi",05:17,1139295765749104640,@RudiHar38565515
2019-06-14,Kota Surabaya Jawa Timur,200,Salut kepada @aniesbaswedan sbg Gub yg lebih memilih berpihak pd masyarakat  calon peserta didik  daripada sekedar ikuti Permendikbud 51/2018 yg nyata2 menimbulkan permasalahn akibat sistem zonasi yg tdk berkeadilan berdasarkan jarak rumah ke sekolah dg abaikan hasil belajar anak ,00:25,1139222181890494464,@ferrykoto
2019-06-13,Kebumen,200,Liat nya juga kasian  kaya hopeless gitu jatohnya. Udah belajar bener-bener tapi kebatas zonasi buat milih sekolah.,23:29,1139208146608504832,@iamfisuki
2019-06-13,Pasuruan Jawa Timur,200,Mending pilihan ke 2  ppdb sistem zonasi + nilainya meragukan. Peluang lebih besar masuk ke pilihan 2.....Kalo nilai memuaskan meskipun sekolah jauh gpp  masih bisa masuk ke pilihan 1.,23:16,1139204966344605696,@CI0HI5N
